date#opponent#score#loss#attendance#record
may 2#mets#6 - 4#gentry (2 - 1)#14702#17 - 7
may 3#mets#3 - 2#koonce (0 - 3)#23228#18 - 7
may 4#mets#3 - 2#hands (3 - 3)#0#18 - 8
may 4#mets#3 - 2#selma (2 - 3)#40484#18 - 9
may 6#dodgers#7 - 1#sutton (3 - 3)#7253#19 - 9
may 7#dodgers#4 - 2 12#jenkins (4 - 2)#9747#19 - 10
may 9#giants#11 - 1#hands (3 - 4)#5189#19 - 11
may 11#giants#8 - 0#sadecki (2 - 4)#18572#20 - 11
may 12#padres#2 - 0#ross (1 - 2)#3887#21 - 11
may 13#padres#19 - 0#kelley (2 - 3)#5080#22 - 11
may 14#padres#3 - 2#podres (3 - 3)#9622#23 - 11
may 16#astros#11 - 0#dierker (5 - 4)#17053#24 - 11
may 17#astros#5 - 4#nottebart (1 - 1)#18307#24 - 12
may 18#astros#6 - 5#regan (5 - 1)#13126#24 - 13
may 20#dodgers#7 - 0#sutton (4 - 4)#21266#25 - 13
may 21#dodgers#3 - 1#hands (3 - 5)#16688#25 - 14
may 22#dodgers#3 - 0#singer (5 - 4)#17974#26 - 14
may 23#padres#6 - 0#ross (1 - 4)#7936#27 - 14
may 24#padres#7 - 5#kelley (2 - 4)#4432#28 - 14
may 25#padres#10 - 2#nye (0 - 3)#0#28 - 15
may 25#padres#1 - 0#j niekro (1 - 3)#13115#29 - 15
may 27#giants#5 - 4#regan (5 - 2)#6608#29 - 16
may 28#giants#9 - 8#robertson (1 - 1)#4447#30 - 16
may 30#braves#2 - 0#reed (5 - 3)#36075#31 - 16
may 31#braves#3 - 2#p niekro (7 - 4)#29778#32 - 16
