date#visitor#score#home#record
december 1#philadelphia#4 - 5#vancouver#10 - 13 - 3
december 5#vancouver#1 - 3#pittsburgh#10 - 14 - 3
december 6#vancouver#1 - 4#new york#10 - 15 - 3
december 8#new york#1 - 4#vancouver#11 - 15 - 3
december 9#vancouver#1 - 6#california#11 - 16 - 3
december 12#california#2 - 5#vancouver#12 - 16 - 3
december 15#philadelphia#2 - 3#vancouver#13 - 16 - 3
december 18#montreal#4 - 3#vancouver#13 - 17 - 3
december 20#vancouver#1 - 5#new york#13 - 18 - 3
december 23#vancouver#2 - 7#toronto#13 - 19 - 3
december 26#chicago#4 - 2#vancouver#13 - 20 - 3
december 30#vancouver#4 - 1#los angeles#14 - 20 - 3
