city#country#iata#icao#airport
ampara#sri lanka#goy#vccg#ampara airport
anuradhapura#sri lanka#acj#vcca#anuradhapura airport
batticaloa#sri lanka#btc#vccb#batticaloa airport
colombo#sri lanka#rml#vccc#ratmalana airport
hambantota#sri lanka#hri#vcri#mattala rajapaksa international airport
jaffna#sri lanka#jaf#vccj#jaffna airport
killinochchi#sri lanka#tba#tba#iranamadu airport
malã#maldives#mle#vrmm#ibrahim nasir international airport
trincomalee#sri lanka#trr#vcct#china bay airport
vavuniya#sri lanka#tba#vccv#vavuniya airport
hambantota#sri lanka#wrz#vccw#weerawila airport
koggala#sri lanka#kct#vcck#koggala airport
