class#team#drivers#laps#qual pos
oc#castrol perkins racing#larry perkins russell ingall#147#7
oc#holden racing team#craig lowndes mark skaife#147#1
oc#dick johnson racing#john bowe cameron mcconville#147#5
oc#glenn seton racing#glenn seton neil crompton#145#6
oc#stone brothers racing#jason bright steven richards#145#3
oc#holden racing team#greg murphy mark noske#145#2
oc#garry rogers motorsport#jason bargwanna jim richards#144#8
oc#gibson motor sport#darren hossack darren pate#143#16
oc#tomas mezera motorsport#tomas mezera terry finnigan#143#17
oc#gibson motor sport#david parsons simon wills#143#22
oc#larkham motor sport#mark larkham brad jones#142#4
ct#lansvale racing team#steve reed trevor ashby#141#23
oc#greg crick motorsport#greg crick dean crosswell#139#21
oc#castrol perkins racing#melinda price kerryn brewer#138#24
ct#clive wiseman racing#mick donaher dean lindstrom#133#26
oc#james rosenberg racing#mark poole tony scott#133#13
oc#john faulkner racing#john faulkner todd kelly#131#33
ct#simon emerzidis#simon emerzidis garry willmington#128#25
ct#imrie motor sport#mike imrie rodney crick#127#31
ct#robert smith racing#robert smith bruce williams#123#27
ct#rod smith racing#d'arcy russell colin ivory#121#30
oc#cadillac productions#mike conway chris hones#119#29
oc#john sidney racing#anthony tratt bob jones#125#20
oc#paul weel racing#paul weel neal bates#122#18
oc#perkins engineering#dugal mcdougall jason wylie#109#19
ct#rod nash racing#rod nash darren edwards#102#28
oc#dick johnson racing#dick johnson steven johnson#99#9
ct#v8 racing#richard mork bill sieders#94#32
oc#wayne gardner racing#wayne gardner paul stokell#73#14
oc#garry rogers motorsport#garth tander cameron mclean#30#12
oc#tony longhurst racing#tony longhurst geoff brabham#7#10
oc#romano racing#paul romano steve ellery#6#15
oc#tony longhurst racing#alan jones adam macrow#0#11
