date#opponent#score#loss#attendance#record
september 1#indians#8 - 0#candiotti (13 - 10)#16547#69 - 64
september 2#indians#3 - 0#black (10 - 9)#23640#70 - 64
september 3#tigers#5 - 0#key (9 - 7)#33658#70 - 65
september 4#tigers#3 - 1#ward (2 - 8)#14760#70 - 66
september 5#tigers#7 - 3#parker (3 - 2)#16677#71 - 66
september 7#white sox#3 - 1#pãrez (12 - 13)#49885#72 - 66
september 8#white sox#3 - 0#fernandez (2 - 3)#49898#73 - 66
september 9#white sox#6 - 1#mcdowell (12 - 7)#49870#74 - 66
september 10#royals#6 - 1#wagner (0 - 1)#22158#75 - 66
september 11#royals#8 - 4#stottlemyre (0 - 1)#18493#76 - 66
september 12#royals#7 - 5#stottlemyre (13 - 15)#20135#76 - 67
september 13#orioles#5 - 3#stieb (18 - 6)#49875#76 - 68
september 14#orioles#8 - 7#olson (5 - 5)#49893#77 - 68
september 15#orioles#4 - 3#schilling (1 - 2)#49888#78 - 68
september 16#orioles#6 - 5#price (3 - 4)#49886#79 - 68
september 17#yankees#6 - 4#plunk (5 - 3)#49902#80 - 68
september 18#yankees#3 - 2#guetterman (10 - 7)#49887#81 - 68
september 19#yankees#7 - 6#leary (9 - 19)#49890#82 - 68
september 21#indians#2 - 1 (13)#wills (6 - 4)#49894#82 - 69
september 22#indians#5 - 2#stottlemyre (13 - 16)#49883#82 - 70
september 23#indians#5 - 4 (10)#ward (1 - 3)#49901#83 - 70
september 24#brewers#9 - 5#navarro (7 - 7)#8769#84 - 70
september 25#brewers#8 - 4#black (12 - 11)#8576#84 - 71
september 26#brewers#6 - 0#wells (11 - 5)#8804#84 - 72
september 28#red sox#7 - 6#henke (2 - 3)#35735#84 - 73
september 29#red sox#7 - 5#stottlemyre (13 - 17)#35444#84 - 74
september 30#red sox#10 - 5#hesketh (0 - 4)#34400#85 - 74
