name#position#league apps#league goals#fa cup apps#fa cup goals#league cup apps#league cup goals#total apps#total goals
wayne allison#fw#27#6#2#0#0#0#29#6
simon baldry#mf#8 (3)#1#0#0#1 (1)#0#9 (4)#1
paul barnes#fw#11 (4)#1#0#0#0#0#11 (4)#1
vince bartram#gk#12#0#0#0#0#0#12#0
david beresford#mf#5 (3)#0#0#0#1#0#6 (3)#0
marcus browning#mf#10 (4)#0#0#0#1#0#11 (4)#0
wayne burnett#mf#11 (4)#0#0#0#3 (1)#1#14 (5)#1
sam collins#df#9 (1)#0#0#0#1#0#10 (1)#0
paul dalton#mf#26 (5)#13#2#0#1#0#29 (5)#13
alex dyer#mf#8 (4)#1#0#0#3#1#11 (4)#2
jon dyson#df#35 (1)#1#2#0#3#0#40 (1)#1
darren edmondson#df#15 (4)#0#0 (1)#0#2#0#17 (5)#0
rob edwards#mf#26 (12)#1#0 (1)#0#2#0#28 (13)#1
delroy facey#fw#1 (2)#0#0#0#0#0#1 (2)#0
steve francis#gk#9#0#0#0#4#0#13#0
kevin gray#df#34 (1)#1#2#0#2#0#38 (1)#1
steve harper#gk#24#0#2#0#0#0#26#0
thomas heary#df#2 (1)#0#0#0#0 (1)#0#2 (2)#0
sean hessey#df#0 (1)#0#0#0#0#0#0 (1)#0
barry horne#mf#29 (1)#0#2#0#0#0#31 (1)#0
chris hurst#mf#1 (2)#0#0#0#0 (1)#0#1 (3)#0
steve jenkins#df#28 (1)#1#2#0#4#0#34 (1)#1
grant johnson#mf#28 (1)#1#2#0#0#0#30 (1)#1
ian lawson#fw#3 (15)#0#0#0#0 (1)#0#3 (16)#0
lee makel#mf#10 (3)#0#0 (1)#0#4#0#14 (4)#0
lee martin#df#2 (1)#0#0#0#1#0#3 (1)#0
michael midwood#fw#0 (1)#0#0#0#0#0#0 (1)#0
andy morrison#df#22 (1)#1#2#0#3#0#27 (1)#1
martin nielsen#mf#0 (3)#0#0#0#0#0#0 (3)#0
derek o'connor#gk#1#0#0#0#0 (1)#0#1 (1)#0
andy payton#fw#4 (1)#0#0#0#2#1#6 (1)#1
david phillips#mf#29#2#2#0#0#0#31#2
lee richardson#mf#16 (5)#3#0 (2)#0#0#0#16 (7)#3
robbie ryan#df#10#0#0#0#2#0#12#0
alex smith#df#4 (2)#0#0#0#0#0#4 (2)#0
marcus stewart#fw#38 (3)#15#2#1#4#0#44 (3)#16
julian watts#df#8#0#0#0#0#0#8#0
