driver#car#make#points#laps#winnings
jeff gordon#24#chevrolet#195#192#355511
jimmie johnson#48#chevrolet#175#192#251736
kurt busch#2#dodge#170#192#212483
david gilliland#38#ford#160#192#182689
jamie mcmurray#26#ford#160#192#134675
kevin harvick#29#chevrolet#150#192#164536
dale earnhardt jr#8#chevrolet#151#192#149233
david stremme#40#dodge#147#192#106025
ryan newman#12#dodge#138#192#133450
martin truex jr#1#chevrolet#134#192#126495
scott riggs#10#dodge#130#192#107050
kasey kahne#9#dodge#132#192#138891
jeff green#66#chevrolet#129#192#120933
matt kenseth#17#ford#126#192#137641
elliott sadler#19#dodge#123#192#110770
sterling marlin#14#chevrolet#120#192#107983
david ragan#6#ford#117#192#127100
kyle petty#45#dodge#109#192#103083
jj yeley#18#chevrolet#106#192#116033
bobby labonte#43#dodge#103#192#127111
denny hamlin#11#chevrolet#105#192#102550
tony raines#96#chevrolet#97#192#96425
jeremy mayfield#36#toyota#94#192#83075
regan smith#01#chevrolet#96#192#104258
reed sorenson#41#dodge#88#192#101947
kenny wallace#78#chevrolet#90#192#83325
boris said#160#ford#87#191#80775
tony stewart#20#chevrolet#84#190#127761
greg biffle#16#ford#81#190#97025
johnny sauter#70#chevrolet#73#190#79325
juan montoya#42#dodge#70#187#115750
david reutimann#00#toyota#67#184#78525
ricky rudd#88#ford#64#155#110458
jeff burton#31#chevrolet#66#151#118266
clint bowyer#07#chevrolet#58#147#86125
ward burton#4#chevrolet#55#144#78725
kyle busch#5#chevrolet#52#130#95800
joe nemechek#13#chevrolet#49#130#77450
casey mears#25#chevrolet#51#124#85250
dale jarrett#44#toyota#43#38#77000
robby gordon#7#ford#40#33#76800
carl edwards#99#ford#37#27#84630
paul menard#15#chevrolet#34#22#76737
