round#pick#overall#name#position
1#9#9#bubba bean#running back
2#8#36#sonny collins#running back
3#11#71#dave scott#guard
4#10#102#walt brett#defensive end
6#13#169#stan varner#defensive tackle
7#11#193#karl farmer#wide receiver
8#10#219#frank reed#washington
9#9#246#phil mckinnely#offensive tackle
11#11#302#chuck brislin#offensive tackle
12#10#329#pat bolton#kicker
13#9#356#mike williams#offensive tackle
14#8#383#mark husfloen#defensive end
15#11#414#ron olson#defensive back
16#10#441#pat curto#linebacker
17#9#468#tony green#defensive back
