season#club#league#apps#goals
2000#los angeles galaxy#major league soccer#16#3
2001#los angeles galaxy#major league soccer#26#3
2002#los angeles galaxy#major league soccer#17#0
2003#los angeles galaxy#major league soccer#20#0
2004#los angeles galaxy#major league soccer#12#0
2005#los angeles galaxy#major league soccer#29#5
2006#los angeles galaxy#major league soccer#25#2
2007#los angeles galaxy#major league soccer#24#0
2008#los angeles galaxy#major league soccer#14#1
2009#seattle sounders fc#major league soccer#14#0
2010#seattle sounders fc#major league soccer#7#0
2011#vancouver whitecaps fc#major league soccer#16#0
2012#chivas usa#major league soccer#1#0
total#last updated : february 22 , 2012#last updated : february 22 , 2012#221#14
