municipality#population#area km square#density population per km square#area#county
oslo#590041#426#1300#oslo#oslo
lørenskog#32894#67#455#inner circle north#akershus
nittedal#21008#179#109#inner circle north#akershus
rælingen#15611#56#263#inner circle north#akershus
skedsmo#47945#75#552#inner circle north#akershus
enebakk#10205#195#47#inner circle south#akershus
nesodden#17380#61#264#inner circle south#akershus
oppegård#24917#34#687#inner circle south#akershus
ski#28120#162#164#inner circle south#akershus
bærum#111637#189#547#inner circle west#akershus
aurskog - høland#14380#894#15#outer circle north#akershus
eidsvoll#20781#385#48#outer circle north#akershus
fet#10312#137#69#outer circle north#akershus
gjerdrum#5843#82#61#outer circle north#akershus
hurdal#2625#261#10#outer circle north#akershus
nannestad#10982#324#31#outer circle north#akershus
nes#18022#609#29#outer circle north#akershus
sørum#15475#200#64#outer circle north#akershus
ullensaker#29296#250#95#outer circle north#akershus
lunner#8640#272#31#outer circle north#oppland
asker#54890#91#522#outer circle west#akershus
hurum#9055#156#56#outer circle west#buskerud
røyken#18960#111#154#outer circle west#buskerud
frogn#14667#85#155#outer circle south#akershus
vestby#14398#134#96#outer circle south#akershus
ås#16411#101#142#outer circle south#akershus
askim#14894#66#212#outer circle south#østfold
eidsberg#10807#229#44#outer circle south#østfold
hobøl#4774#239#17#outer circle south#østfold
marker#3471#368#9#outer circle south#østfold
rømskog#676#159#4#outer circle south#østfold
skiptvet#3546#93#36#outer circle south#østfold
spydeberg#5186#133#35#outer circle south#østfold
trøgstad#5092#188#26#outer circle south#østfold
moss#30093#58#478#moss region#østfold
rygge#14315#70#196#moss region#østfold
råde#6846#105#61#moss region#østfold
våler#4472#239#17#moss region#østfold
drammen#62815#135#420#drammen region#buskerud
lier#23356#281#77#drammen region#buskerud
nedre eiker#22709#114#188#drammen region#buskerud
øvre eiker#16350#418#37#drammen region#buskerud
hof#3061#149#20#drammen region#vestfold
holmestrand#10059#84#113#drammen region#vestfold
sande#8348#174#44#drammen region#vestfold
svelvik#6478#56#115#drammen region#vestfold
total#1422442#8894#160#data as of 2010#data as of 2010
