surname#first#dob#bats#throws#position
brice#tom#24 august 1981#l#l#of
cakebread#josh#25 january 1985#l#r#if
challinor#john#31 january 1975#r#r#rhp
cresswell#jeremy#31 march 1987#r#r#if
fidge#darren#12 november 1974#r#r#rhp
fiebig#tom#24 march 1989#r#r#rhp
galpin#simon#20 october 1980#r#r#of
golotta#josh#27 april 1989#r#r#if
green#tyler#27 may 1984#l#l#lhp
langmann#todd#11 october 1981#r#r#utility
lawson#chris#3 may 1982#r#r#rhp
merrill#taj#11 december 1973#l#l#lhp
mildren#paul#3 may 1984#r#l#lhp
pett#brendan#24 september 1987#r#r#c
redden#daniel#16 february 1984#r#r#rhp
rex#jonathon#10 august 1985#r#r#rhp
ruzic#dushan#5 january 1982#r#r#rhp
tols#josh#6 october 1989#l#l#lhp
welch#stefan#12 august 1988#l#r#if
wigmore#ben#17 january 1982#r#r#if
williams#torey#12 may 1984#r#r#c
wilson#daniel#5 july 1984#l#r#utility
