date#opponent#score#loss#attendance#record
may 1#cubs#5 - 4#castillo (1 - 4)#48052#18 - 7
may 2#phillies#7 - 4#thompson (3 - 2)#48031#18 - 8
may 3#phillies#7 - 3#portugal (0 - 2)#48050#19 - 8
may 4#phillies#9 - 0#maduro (2 - 3)#48107#20 - 8
may 5#mets#6 - 1#ritz (3 - 4)#48036#20 - 9
may 6#mets#12 - 11#borland (0 - 1)#48020#21 - 9
may 7#pirates#14 - 3#thompson (3 - 3)#48056#21 - 10
may 8#pirates#10 - 8#wright (4 - 2)#48050#21 - 11
may 9#phillies#3 - 1#bailey (4 - 2)#13564#21 - 12
may 10#phillies#5 - 4 (10)#reed (0 - 1)#17629#21 - 13
may 11#phillies#3 - 1#thomson (0 - 1)#21282#21 - 14
may 12#phillies#9 - 2#muñoz (1 - 5)#12603#22 - 14
may 14#pirates#15 - 10#reed (0 - 2)#11841#22 - 15
may 15#pirates#4 - 3#bailey (4 - 3)#8548#22 - 16
may 16#mets#2 - 1#mcmichael (3 - 4)#15261#23 - 16
may 17#mets#3 - 1#thomson (0 - 2)#23987#23 - 17
may 18#mets#10 - 4#ruffin (0 - 1)#22845#23 - 18
may 19#mets#4 - 3#mccurry (1 - 1)#14248#23 - 19
may 20#giants#6 - 3#bailey (4 - 4)#12431#23 - 20
may 21#giants#10 - 7#rueter (2 - 1)#12268#24 - 20
may 22#giants#7 - 2#thomson (0 - 3)#10811#24 - 21
may 23#astros#8 - 7#wall (1 - 2)#48127#25 - 21
may 24#astros#7 - 0#burke (0 - 1)#48129#25 - 22
may 25#astros#8 - 5#garcía (2 - 3)#48222#26 - 22
may 26#cardinals#9 - 7#petkovsek (2 - 4)#48043#27 - 22
may 27#cardinals#8 - 6#thomson (0 - 4)#50010#27 - 23
may 29#marlins#6 - 5#nen (4 - 2)#19145#28 - 23
may 30#marlins#4 - 3 (12)#dipoto (1 - 1)#35731#28 - 24
may 31#marlins#8 - 4#brown (5 - 3)#35032#29 - 24
