game#january#opponent#score#record
38#2#quebec nordiques#3 - 3#17 - 15 - 6
39#4#philadelphia flyers#5 - 3#17 - 16 - 6
40#6#atlanta flames#5 - 5#17 - 16 - 7
41#7#hartford whalers#5 - 2#18 - 16 - 7
42#9#detroit red wings#4 - 0#18 - 17 - 7
43#11#edmonton oilers#6 - 2#19 - 17 - 7
44#12#winnipeg jets#3 - 0#20 - 17 - 7
45#14#colorado rockies#6 - 6#20 - 17 - 8
46#16#winnipeg jets#4 - 1#21 - 17 - 8
47#19#boston bruins#6 - 3#21 - 18 - 8
48#20#chicago black hawks#2 - 1#21 - 19 - 8
49#22#los angeles kings#5 - 4#22 - 19 - 8
50#23#vancouver canucks#6 - 4#23 - 19 - 8
51#27#colorado rockies#3 - 3#23 - 19 - 9
52#31#buffalo sabres#6 - 2#23 - 20 - 9
