english name#chinese name (simplified / traditional)#pinyin#population#post code
yingjiang district#迎江区 / 迎江區#yíngjiāng qū#251000#246000
daguan district#大观区 / 大觀區#dàguān qū#275000#246000
yixiu district#宜秀区 / 宜秀區#yíxiù qū#254000#246000
tongcheng city#桐城市#tóngchéng shì#664000#231400
huaining county#怀宁县 / 懷寧縣#huáiníng xiàn#593000#246100
zongyang county#枞阳县 / 樅陽縣#zōngyáng xiàn#839000#246700
taihu county#太湖县 / 太湖縣#tàihú xiàn#515000#246400
qianshan county#潜山县 / 潛山縣#qiánshān xiàn#500000#246300
susong county#宿松县 / 宿松縣#sùsōng xiàn#571000#246500
wangjiang county#望江县 / 望江縣#wàngjiāng xiàn#527000#246200
