season#level#division#administration#position
2000#tier 3#kakkonen (second division)#finnish fa (suomen pallolitto)#6th
2001#tier 3#kakkonen (second division)#finnish fa (suomen pallolitto)#2nd
2002#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#4th
2003#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#10th
2004#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#9th
2005#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#8th
2006#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#12th
2007#tier 2#ykkönen (first division)#finnish fa (suomen pallolitto)#13th
2008#tier 3#kakkonen (second division)#finnish fa (suomen pallolitto)#4th
2009#tier 3#kakkonen (second division)#finnish fa (suomen pallolitto)#12th
2010#tier 4#kolmonen (third division)#tampere district (spl tampere)#14th
