name#took office#left office#party#governor
christopher harrison#november 7 , 1816#december 17 , 1818#democratic - republican#jonathan jennings
ratliff boon#december 8 , 1819#september 12 , 1822#democratic - republican#jonathan jennings
ratliff boon#december 4 , 1822#january 30 , 1824#democratic - republican#william hendricks
john h. thompson#december 7 , 1822#december 3 , 1828#democratic - republican#william hendricks
milton stapp#december 3 , 1828#december 7 , 1831#independent#james b. ray
david wallace#december 7 , 1831#december 6 , 1837#whig#noah noble
david hillis#december 6 , 1837#december 9 , 1840#whig#david wallace
samuel hall#december 9 , 1840#december 6 , 1843#whig#samuel bigger
jesse d. bright#december 6 , 1843#december 6 , 1845#democrat#james whitcomb
paris c. dunning#december 9 , 1846#december 26 , 1848#democrat#james whitcomb
james h. lane#december 5 , 1849#january 10 , 1853#democrat#joseph a. wright
ashbel p. willard#january 10 , 1853#january 12 , 1857#democrat#joseph a. wright
abram a. hammond#january 12 , 1857#october 3 , 1860#democrat#ashbel p. willard
oliver p. morton#january 14 , 1861#january 16 , 1861#republican#henry s. lane
john r. cravens#january 16 , 1861#october 9 , 1863#republican#oliver p. morton
paris c. dunning#october 9 , 1863#january 16 , 1865#democrat#oliver p. morton
conrad baker#january 9 , 1865#january 23 , 1867#republican#oliver p. morton
will cumback#january 11 , 1869#january 13 , 1873#republican#conrad baker
leonidas sexton#january 13 , 1873#january 13 , 1877#republican#thomas hendricks
isaac p. gray#january 13 , 1877#november 2 , 1880#democrat#james d. williams
fredrick vieche#november 20 , 1880#january 8 , 1881#democrat#isaac p. gray
thomas hanna#january 10 , 1881#november 12 , 1885#republican#albert g. porter
mahlon d. manson#january 12 , 1885#august 3 , 1886#democrat#isaac p. gray
robert s. robertson#january 10 , 1887#january 13 , 1889#republican#isaac p. gray
alonzo g. smith#november 8 , 1886#january 14 , 1889#democrat#isaac p. gray
ira j. chase#january 14 , 1889#november 24 , 1891#republican#alvin p. hovey
francis m. griffin#november 23 , 1891#january 9 , 1893#republican#ira j. chase
mortimer nye#january 9 , 1893#january 11 , 1897#democrat#claude matthews
william s. haggard#january 11 , 1897#january 14 , 1901#republican#james a. mount
newton w. gilbert#january 14 , 1901#january 9 , 1905#republican#winfield t. durbin
hugh thomas miller#january 9 , 1905#january 11 , 1909#republican#j. frank hanly
frank j. hall#january 11 , 1909#january 13 , 1913#democrat#thomas r. marshall
william p. o'neill#january 13 , 1913#january 8 , 1917#democrat#samuel m. ralston
edgar d. bush#january 8 , 1917#january 10 , 1921#republican#james p. goodrich
emmett forrest branch#january 10 , 1921#april 30 , 1924#republican#warren t. mccray
james j. nejdl#april 30 , 1924#january 12 , 1925#republican#warren t. mccray
f. harold van orman#january 12 , 1925#january 14 , 1929#republican#ed jackson
edgar d. bush#january 14 , 1929#january 9 , 1933#republican#harry g. leslie
m. clifford townsend#january 9 , 1933#january 11 , 1937#democrat#paul v. mcnutt
henry f. schricker#january 11 , 1937#january 13 , 1941#democrat#m. clifford townsend
charles m. dawson#january 13 , 1941#january 8 , 1945#democrat#henry f. schricker
richard t. james#january 8 , 1945#january 10 , 1948#republican#ralph f. gates
rue j. alexander#april 14 , 1948#january 2 , 1949#republican#henry f. schricker
john a. watkins#january 10 , 1949#january 12 , 1953#democrat#henry f. schricker
harold w. handley#january 12 , 1953#january 14 , 1957#republican#george n. craig
crawford f. parker#january 14 , 1957#january 9 , 1961#republican#harold w. handley
richard o. ristine#january 9 , 1961#january 11 , 1965#republican#matthew e. welsh
robert l. rock#january 11 , 1965#january 13 , 1969#democrat#roger d. branigin
richard e. folz#january 13 , 1969#january 8 , 1973#republican#edgar d. whitcomb
robert d. orr#january 8 , 1973#january 12 , 1981#republican#otis r. bowen
john mutz#january 12 , 1981#january 9 , 1989#republican#robert d. orr
frank o'bannon#january 9 , 1989#january 13 , 1997#democrat#evan bayh
joseph e. kernan#january 13 , 1997#september 13 , 2003#democrat#frank o'bannon
katherine kathy davis#october 20 , 2003#january 10 , 2005#democrat#joseph e. kernan
becky skillman#january 10 , 2005#january 14 , 2013#republican#mitch daniels
sue ellspermann#january 14 , 2013#incumbent#republican#mike pence
