region (year)#no. 1#no. 2#no. 3#no. 4#no. 5#no. 6#no. 7#no. 8#no. 9
alabama (2008)#emma#madison#addison#ava#emily#chloe#anna#hannah#isabella
alaska (2008)#emma#ava#abigail#sophia#emily#isabella#olivia#elizabeth#madison
arizona (2008)#isabella#sophia#emma#emily#mia#abigail#ava#samantha#madison
arkansas (2008)#madison#emma#addison#emily#olivia#chloe#ava#abigail#isabella
california (2008)#isabella#emily#sophia#samantha#ashley#natalie#mia#emma#abigail
colorado (2008)#isabella#olivia#sophia#emma#abigail#madison#ava#elizabeth#samantha
connecticut (2008)#isabella#olivia#ava#emily#emma#madison#sophia#abigail#julia
delaware (2008)#ava#olivia#madison#abigail#emma#isabella#emily#sophia#alexis
district of columbia (2008)#ashley#chloe#sophia#katherine#emma#emily#madison#olivia#abigail
florida (2008)#isabella#sophia#emily#emma#madison#olivia#ava#abigail#mia
georgia (2008)#madison#emma#emily#ava#olivia#abigail#addison#elizabeth#isabella
hawaii (2008)#chloe#isabella#madison#mia#sophia#ava#lily#hailey#emma
idaho (2008)#olivia#emma#madison#abigail#emily#elizabeth#sophia#ava#alexis
illinois (2008)#olivia#emily#isabella#emma#sophia#ava#abigail#madison#mia
indiana (2008)#emma#olivia#ava#madison#addison#abigail#emily#sophia#isabella
iowa (2008)#emma#olivia#ava#addison#abigail#ella#emily#grace#madison
kansas (2009)#emma#olivia#emily#ava#madison#addison#isabella#elizabeth#abigail
kentucky (2009)#madison#emma#olivia#abigail#addison#emily#isabella#ava#chloe
louisiana (2008)#madison#ava#emma#olivia#isabella#addison#chloe#emily#abigail
maine (2008)#emma#olivia#madison#ava#abigail#isabella#emily#grace#sophia
maryland (2008)#madison#emily#emma#olivia#ava#sophia#isabella#abigail#taylor
massachusetts (2007)#ava#isabella#olivia#emma#sophia#abigail#emily#madison#grace
michigan (2008)#olivia#ava#emma#madison#isabella#sophia#abigail#addison#emily
minnesota (2008)#ava#olivia#emma#sophia#grace#isabella#abigail#ella#madison
mississippi (2008)#madison#emma#addison#ava#anna#olivia#chloe#makayla#taylor
missouri (2008)#emma#ava#madison#olivia#chloe#abigail#sophia#isabella#addison
montana (2008)#madison#olivia#emma#isabella#chloe#sophia#grace#abigail#elizabeth
nebraska (2008)#ava#addison#emma#olivia#sophia#ella#alexis#grace#isabella
nevada (2008)#emily#isabella#olivia#madison#sophia#natalie#samantha#abigail#mia
new hampshire (2008)#emma#olivia#ava#madison#abigail#sophia#isabella#addison#hannah
new jersey (2008)#isabella#ava#sophia#olivia#emma#emily#madison#samantha#sarah
new mexico (2008)#isabella#alyssa#nevaeh#madison#olivia#alexis#mia#sophia#ava
new york (2008)#isabella#olivia#sophia#madison#ava#emma#emily#abigail#sarah
north carolina (2008)#emma#madison#ava#emily#abigail#olivia#addison#elizabeth#isabella
north dakota (2008)#ava#emma#sophia#addison#ella#olivia#abigail#chloe#grace
ohio (2008)#ava#olivia#emma#madison#isabella#abigail#sophia#addison#emily
oklahoma (2008)#emma#madison#addison#emily#ava#olivia#chloe#abigail#isabella
oregon (2008)#olivia#emma#ava#isabella#emily#abigail#sophia#madison#elizabeth
pennsylvania (2008)#ava#olivia#emma#madison#isabella#abigail#emily#sophia#chloe
puerto rico (2005)#paola#genesis#gabriela#alondra#na#na#na#na#na
rhode island (2008)#ava#emma#olivia#sophia#isabella#madison#abigail#grace#mia
south carolina (2008)#madison#emma#emily#abigail#olivia#isabella#ava#elizabeth#anna
south dakota (2008)#emma#olivia#addison#grace#ava#alexis#ella#isabella#elizabeth
tennessee (2008)#emma#madison#abigail#addison#emily#ava#chloe#olivia#isabella
texas (2008)#emily#isabella#abigail#emma#madison#sophia#mia#natalie#ashley
utah (2008)#olivia#emma#abigail#lily#elizabeth#ava#madison#addison#emily
vermont (2008)#emma#elizabeth#ava#olivia#emily#abigail#lily#hannah#isabella
virginia (2008)#emma#abigail#madison#emily#olivia#isabella#sophia#ava#elizabeth
washington (2008)#olivia#emma#ava#sophia#emily#isabella#abigail#madison#chloe
west virginia (2008)#emma#madison#abigail#olivia#emily#ava#chloe#alexis#addison
wisconsin (2008)#ava#emma#olivia#sophia#isabella#ella#emily#abigail#addison
wyoming (2008)#madison#emma#taylor#abigail#emily#ava#ella#alexis#addison
