date#opponent#score#loss#attendance#record
may 1#angels#6 - 4#witt (1 - 3)#36115#10 - 13
may 2#mariners#7 - 5#flanagan (2 - 2)#13197#10 - 14
may 3#mariners#9 - 2#campbell (2 - 3)#9970#11 - 14
may 4#athletics#3 - 2#clancy (1 - 3)#21401#11 - 15
may 5#athletics#8 - 5#nãã±ez (0 - 1)#16998#11 - 16
may 6#angels#3 - 2#witt (1 - 4)#29237#12 - 16
may 7#angels#9 - 4#fraser (3 - 2)#32630#13 - 16
may 8#angels#8 - 1#stottlemyre (1 - 3)#29026#13 - 17
may 10#mariners#4 - 2#clancy (1 - 4)#28290#13 - 18
may 11#mariners#9 - 3#moore (2 - 4)#27575#14 - 18
may 12#mariners#8 - 2#swift (2 - 1)#30334#15 - 18
may 13#white sox#4 - 1#stottlemyre (1 - 4)#10583#15 - 19
may 14#white sox#7 - 5#cerutti (1 - 2)#23532#15 - 20
may 15#white sox#6 - 5 (11)#eichhorn (0 - 2)#13948#15 - 21
may 16#white sox#5 - 1#horton (3 - 6)#8310#16 - 21
may 17#rangers#7 - 6 (14)#eichhorn (0 - 3)#25170#16 - 22
may 18#rangers#4 - 0#stottlemyre (1 - 5)#25029#16 - 23
may 20#brewers#3 - 1#wegman (4 - 5)#19539#17 - 23
may 21#brewers#4 - 0#bosio (6 - 4)#38124#18 - 23
may 22#brewers#7 - 1#flanagan (4 - 3)#37658#18 - 24
may 23#brewers#9 - 7#stottlemyre (1 - 6)#10523#18 - 25
may 24#rangers#13 - 2#hayward (3 - 1)#26408#19 - 25
may 25#rangers#5 - 1#clancy (2 - 5)#13528#19 - 26
may 26#rangers#8 - 7#henke (0 - 1)#13035#19 - 27
may 27#white sox#4 - 3#thigpen (1 - 5)#31454#20 - 27
may 28#white sox#3 - 2#stottlemyre (1 - 7)#42420#20 - 28
may 29#white sox#4 - 2#lapoint (4 - 4)#42057#21 - 28
may 30#brewers#4 - 1#clancy (2 - 6)#27275#21 - 29
may 31#brewers#9 - 0#bosio (6 - 6)#28446#22 - 29
