position#club#played#points#wins#draws#losses#goals for#goals against#goal difference
1#sporting de gijón#38#47 + 9#18#11#9#62#35#+ 27
2#cádiz cf#38#46 + 8#17#12#9#60#42#+ 18
3#rayo vallecano#38#45 + 7#17#11#10#46#34#+ 12
4#real jaén#38#43 + 5#15#13#10#42#32#+ 10
5#real oviedo#38#43 + 5#18#7#13#48#43#+ 5
6#cd tenerife#38#40 + 2#15#10#13#48#48#0
7#terrassa fc#38#40 + 2#13#14#11#44#34#+ 10
8#deportivo alavés#38#40 + 2#14#12#12#57#42#+ 15
9#recreativo de huelva#38#38#14#10#14#42#50#- 8
10#granada cf#38#36 - 2#14#8#16#42#39#+ 3
11#deportivo de la coruña#38#36 - 2#11#14#13#40#50#- 10
12#real valladolid#38#36 - 2#14#8#16#57#56#+ 1
13#getafe deportivo#38#35 - 3#12#11#15#37#48#- 11
14#cd castellón#38#35 - 3#14#7#17#46#45#+ 1
15#córdoba cf#38#35 - 3#10#15#13#39#45#- 6
16#cf calvo sotelo#38#34 - 4#14#6#18#39#56#- 17
17#pontevedra cf#38#34 - 4#10#14#14#34#44#- 10
18#levante ud#38#34 - 4#12#10#16#47#61#- 14
19#ue sant andreu#38#33 - 5#10#13#15#39#52#- 13
20#barcelona atlètic#38#30 - 8#10#10#18#39#52#- 13
