date#visitor#score#home#decision#attendance#record
february 2#st louis#3 - 4#detroit#osgood#19384#32 - 11 - 7
february 4#phoenix#4 - 5#detroit#osgood#19821#33 - 11 - 7
february 7#edmonton#3 - 8#detroit#conklin#20066#34 - 11 - 7
february 8#detroit#3 - 0#pittsburgh#conklin#17132#35 - 11 - 7
february 10#detroit#5 - 3#nashville#conklin#15077#36 - 11 - 7
february 12#minnesota#2 - 4#detroit#osgood#20066#37 - 11 - 7
february 13#detroit#2 - 3#columbus#osgood#18802#37 - 12 - 7
february 15#colorado#6 - 5#detroit#osgood#20066#37 - 12 - 8
february 18#nashville#2 - 6#detroit#conklin#20066#38 - 12 - 8
february 20#anaheim#2 - 5#detroit#conklin#20066#39 - 12 - 8
february 21#detroit#2 - 5#minnesota#howard#18568#39 - 13 - 8
february 25#san jose#1 - 4#detroit#conklin#20066#40 - 13 - 8
february 27#los angeles#1 - 2#detroit#osgood#20066#41 - 13 - 8
february 28#detroit#0 - 8#nashville#conklin#17113#41 - 14 - 8
