date#opponent#score#loss#attendance#record
august 1#phillies#5 - 4#holland (5 - 6)#32900#61 - 44
august 2#expos#3 - 2#smith (9 - 9)#22485#62 - 44
august 3#expos#6 - 5#stoddard (7 - 4)#28483#62 - 45
august 4#expos#4 - 1#schatzeder (4 - 3)#38306#63 - 45
august 5#expos#4 - 3#grapenthin (0 - 1)#35142#64 - 45
august 6#mets#9 - 3#gooden (9 - 8)#31793#65 - 45
august 7#mets#8 - 6#darling (10 - 5)#0#66 - 45
august 7#mets#8 - 4#lynch (8 - 7)#39271#67 - 45
august 8#mets#7 - 6#gardner (1 - 1)#37292#68 - 45
august 9#expos#1 - 0#frazier (2 - 1)#20227#68 - 46
august 10#expos#2 - 1#stoddard (8 - 5)#21566#68 - 47
august 11#expos#2 - 1#lea (14 - 8)#30494#69 - 47
august 12#expos#7 - 3#rogers (3 - 12)#28464#70 - 47
august 13#astros#2 - 1#sanderson (6 - 3)#14793#70 - 48
august 14#astros#7 - 6#frazier (2 - 2)#18756#70 - 49
august 15#astros#6 - 2#eckersley (6 - 7)#19999#70 - 50
august 17#reds#6 - 4#ruthven (3 - 8)#35038#70 - 51
august 18#reds#13 - 11#robinson (0 - 1)#32256#71 - 51
august 19#reds#9 - 6#russell (5 - 14)#38404#72 - 51
august 20#astros#6 - 1#knepper (12 - 9)#26967#73 - 51
august 21#astros#11 - 5#m scott (5 - 11)#29184#74 - 51
august 22#astros#8 - 3#ruthven (3 - 9)#31018#74 - 52
august 24#braves#3 - 0#camp (6 - 6)#35496#75 - 52
august 25#braves#3 - 2#sanderson (6 - 4)#36614#75 - 53
august 26#braves#5 - 0#perez (11 - 6)#35002#76 - 53
august 28#reds#5 - 2#mcgaffigan (3 - 6)#0#77 - 53
august 28#reds#5 - 2#pastore (3 - 8)#32827#78 - 53
august 29#reds#7 - 2#russell (6 - 15)#26425#79 - 53
august 30#braves#8 - 3#garber (2 - 4)#10876#80 - 53
august 31#braves#3 - 2#smith (9 - 5)#19396#80 - 54
