season#date#venue#city#visitor#score#home#attendance
1955#december 3 , 1955#varsity stadium#toronto , on#wifu all - stars#6 - 6 (tie)#irfu all - stars#15088
1956#december 8 , 1956#empire stadium#vancouver , bc#irfu all - stars#0 - 35#wifu all - stars#13546
1957#december 7 , 1957#molson stadium#montreal , qc#wifu all - stars#2 - 20#irfu all - stars#5000
1958#december 6 , 1958#civic stadium#hamilton , on#wifu all - stars#9 - 3#irfu all - stars#7000
1970#july 2 , 1970#lansdowne park#ottawa , on#cfl all - stars#35 - 14#ottawa rough riders#23094
1971#june 29 , 1971#autostade#montreal , qc#cfl all - stars#30 - 13#montreal alouettes#9000
1972#june 28 , 1972#mcmahon stadium#calgary , ab#cfl all - stars#22 - 23#calgary stampeders#23616
1973#june 27 , 1973#ivor wynne stadium#hamilton , on#cfl all - stars#22 - 11#hamilton tiger - cats#24765
1974#june 26 , 1974#lansdowne park#ottawa , on#cfl all - stars#22 - 25#ottawa rough riders#15102
1976#may 29 , 1976#clarke stadium#edmonton , ab#east all - stars#16 - 27#west all - stars#21762
1977#june 4 , 1977#exhibition stadium#toronto , on#west all - stars#19 - 20#east all - stars#7500
1978#june 3 , 1978#mcmahon stadium#calgary , ab#east all - stars#12 - 24#west all - stars#21000
1983#december 3 , 1983#bc place stadium#vancouver , bc#east all - stars#15 - 25#west all - stars#14000
1988#june 23 , 1988#commonwealth stadium#edmonton , ab#cfl all - stars#15 - 4#edmonton eskimos#27573
