no in series#no in season#title#directed by#written by#original air date
62#1#gypsy eyes (part 2)#tony wharmby#donald p bellisario#september 22 , 1998
63#2#embassy#alan j levi#r scott gemmill#september 29 , 1998
64#3#innocence#tony wharmby#dana coen#october 6 , 1998
65#4#going after francesca#alan j levi#stephen zito#october 13 , 1998
66#5#the martin baker fan club#tony wharmby#dana coen#october 20 , 1998
67#6#act of terror#alan j levi#larry moskowitz#october 27 , 1998
68#7#angels 30#tony wharmby#r scott gemmill#november 3 , 1998
69#8#mr rabb goes to washington#jeannot szwarc#stephen zito#november 10 , 1998
70#9#people v mac#tony wharmby#larry moskowitz#november 17 , 1998
71#10#the black jet#jeannot szwarc#david zabel#november 24 , 1998
72#11#jaggle bells#greg beeman#r scott gemmill#december 15 , 1998
73#12#dungaree justice#hugo cortina#david zabel#january 12 , 1999
74#13#war stories#greg beeman#dana coen#january 13 , 1999
75#14#webb of lies#mark horowitz#r scott gemmill#february 9 , 1999
76#15#rivers' run#greg beeman#larry moskowitz#february 16 , 1999
77#16#silent service#alan j levi#dana coen & julie b watson#february 23 , 1999
78#17#nobody 's child#tony wharmby#stephen zito#march 2 , 1999
79#18#shakedown#tony wharmby#r scott gemmill#march 30 , 1999
80#19#the adversaries#tony wharmby#larry moskowitz#april 13 , 1999
81#20#second sight#terrence o'hara#dana coen#april 27 , 1999
82#21#wilderness of mirrors#alan j levi#paul levine#may 4 , 1999
83#22#soul searching#jeannot szwarc#donald p bellisario#may 11 , 1999
84#23#yeah , baby#alan j levi#r scott gemmill#may 18 , 1999
