network#origin of programming#language#genre#service
abp news#india#hindi#news#pehla
ary digital#pakistan#urdu#general#pehla
asianet#india#malayalam#general#pehla
asianet news#india#malayalam#news#pehla
channel india#india#hindi#music#pehla
colors#india#hindi#general#pehla
gemini tv#india#telugu#general#pehla
geo tv#pakistan#urdu#general#pehla
hum tv#pakistan#urdu#general#pehla
indus vision#pakistan#urdu#general#pehla
jaya tv#india#tamil#general#pehla
kairali#india#malayalam#general#pehla
life ok#india#hindi#general#pehla
mtv india#india#hindi#music#pehla
ndtv 24x7#india#english#news#pehla
set max#india#hindi#movies#pehla
sony entertainment television asia#india#hindi#general#pehla
star gold#india#hindi#movies#pehla
star jalsha#india#bengali#general#pehla
star plus#india#hindi#general#pehla
sun tv#india#tamil#general#pehla
surya tv#india#malayalam#general#pehla
ten cricket#india#english#cricket#pehla
udaya tv#india#kannada#general#pehla
vijay#india#tamil#general#pehla
times now#india#english#news#pehla
utv bindass#india#hindi#general#pehla
utv movies#india#hindi#movies#pehla
utv stars#india#hindi#movies#pehla
zee cinema#india#hindi#movies#pehla
zee news#india#hindi#news#pehla
zee tv#india#hindi#general#pehla
