year#mens singles#womens singles#mens doubles#womens doubles#mixed doubles
1965#jüri tarto#helle - mall pajumägi#jüri tarto raivo kristianson#hele - mall pajumägi malle mõistlik#ülo nurges hele - mall pajumägi
1966#jüri tarto#reet valgmaa#jaak nuuter ülo nurges#reet valgmaa tiina gens#heino aunin reet valgmaa
1967#jaak nuuter#reet valgmaa#jaak nuuter toomas sander#reet valgmaa riina valgmaa#heino aunin reet valgmaa
1968#jaak nuuter#reet valgmaa#jaak nuuter alar kivilo#reet valgmaa riina valgmaa#alar kivilo reet valgmaa
1969#jaak nuuter#reet valgmaa#jaak nuuter urmas pau#reet valgmaa riina valgmaa#boris bogovski reet valgmaa
1970#jaak nuuter#reet valgmaa#boris bogovski alar kivilo#reet valgmaa marika lemming#boris bogovski reet valgmaa
1971#jüri tarto#riina valgmaa#jaak nuuter heino aunin#reet valgmaa mariann siliksaar#jaak nuuter mare matsalu
1972#boris bogovski#riina valgmaa#jaak nuuter boris bogovski#reet valgmaa tiina staak#boris bogovski reet valgmaa
1973#jüri tarto#reet valgmaa#jaak nuuter boris bogovski#reet valgmaa skaidrite nurges#alfred kivisaar riina valgmaa
1974#jaak nuuter#reet valgmaa#jaak nuuter boris bogovski#reet valgmaa marika dolotova#boris bogovski reet valgmaa
1975#alfred kivisaar#marika dolotova#alfred kivisaar toivo raudver#reet valgmaa marika dolotova#alfred kivisaar riina valgmaa
1976#alfred kivisaar#reet valgmaa#alfred kivisaar toivo raudver#reet valgmaa riina valgmaa#mart siliksaar reet valgmaa
1977#alfred kivisaar#reet valgmaa#alfred kivisaar toivo raudver#reet valgmaa riina valgmaa#alfred kivisaar reet valgmaa
1978#peeter pajumägi#reet valgmaa#alfred kivisaar toivo raudver#reet valgmaa riina valgmaa#mart siliksaar reet valgmaa
1979#aleksander adojaan#mare reinberg#jüri tarto peeter ärmpalu#mare reinberg marina rajevskaja#alfred kivisaar mare reinberg
1980#tiit vapper#mare reinberg#alfred kivisaar toivo raudver#katrin paeväli ann avarlaid#argo aru katrin paeväli
1981#henry aljand#mare reinberg#henry aljand peeter sepma#mare reinmebr marina rajevskaja#alfred kivisaar mare reinberg
1982#tiit vapper#mare reinberg#henry aljand peeter munitsõn#mare reinberg marina rajevskaja#kalle kalle kaljurand ann avarlaid
1983#peeter munitsõn#ann avarlaid#ain matvere peeter munitsõn#mare reinberg marina rajevskaja#kalle kaljurand anna avarlaid
1984#ain matvere#mare reinberg#kalle kaljurand ivar kask#mare reinberg ann avarlaid#peeter ärmpalu mare reinberg
1985#kalle kaljurand#mare reinberg#kalle kaljurand ivar kask#terje lall anneli lambing#peeter ärmpalu mare reinberg
1986#andres ojamaa#mare reinberg#peeter munitsõn andres ojamaa#mare reinberg marina kaljurand#peeter munitsõn mare reinberg
1987#andres ojamaa#terje lall#andres ojamaa peeter lust#terje lall anneli lambing#peeter munitsõn mare reinberg
1988#andres ojamaa#anneli lambing#andres ojamaa peeter munitsõn#terje lall anneli lambing#kalle kaljurand marina kaljurand
1989#andres ojamaa#anneli lambing#andres ojamaa peeter munitsõn#anneli lambing maili karindi#ain matvere anneli lambing
1990#ain matvere#anneli lambing#ain matvere kalle kaljurand#anneli lambing maili karindi#ain matevere anneli lambing
1991#andres ojamaa#marina kaljurand#ain matvere kalle kaljurand#liia dubkovskaja marju velga#ain matvere terje lall
1992#andres ojamaa#kairi viilup#einar veede raul tikk#terje lall margit nahk#andres ojamaa kairi viilup
1993#heiki sorge#terje lall#raul tikk einar veede#marju velga liia dubkovskaja#andres ojamaa kairi viilup
1994#heiki sorge#liia dubkovskaja#raul tikk einar veede#mari toomingas kairi viilup#raul tikk anneli parts
1995#heiki sorge#liia dubkovskaja#raul tikk einar veede#mari toomingas liia dubkovskaja#raul tikk anneli parts
1996#heiki sorge#kelli vilu#raul tikk einar veede#kelli vilu kati kraaving#einar veede mare pedanik
1997#heiki sorge#kelli vilu#heiki sorge meelis maiste#piret kärt liia dubkovskaja#einar veede maare pedanik
1998#heiki sorge#kairi saks#meelis maiste indrek kuuts#kelli vilu kati kraaving#meelis maiste kairi saks
1999#heiki sorge#piret hamer#heiki sorge peeter munitson#kairi saks eve jugandi#meelis maiste kairi saks
2000#heiki sorge#kati tolmoff#heiki sorge peeter munitson#ulla helm eve jugandi#meelis maiste kairi saks
2001#heiki sorge#kati tolmoff#meelis maaiste indrek kuuts#piret hamer helen reino#heiki sorge kati tolmoff
2002#heiki sorge#kati tolmoff#meelis maaiste indrek kuuts#piret hamer helen reino#heiki sorge kati tolmoff
2003#heiki sorge#helen reino#heike sorge andres aru#kati tolmoff kai - riin saluste#indrek kyyts kati tolmoff
2004#heiki sorge#kati tolmoff#indrek küüts meelis maiste#piret hamer helen reino#indrek kyyts piret hamer
2005#heiki sorge#kati tolmoff#raul must ants mängel#piret hamer helen reino#andres aru kati kraaving
2006#raul must#kati tolmoff#raul must ants mängel#kati tolmoff sandra kamilova#ants mängel karoliine hõim
2007#raul must#kati tolmoff#raul must ants mängel#helen reino kai - riin saluste#ants mängel karoliine hõim
2008#raul must#kati tolmoff#indrek küüts meelis maiste#kati tolmoff ana linnamägi#heiki sorge helen reino
