game#date#opponent#score#location / attendance#record#streak
1#nov 1#sacramento kings#93 - 67#ford center#1 - 0#won 1
2#nov 2#cleveland cavaliers#87 - 109#quicken loans arena#1 - 1#lost 1
3#nov 5#houston rockets#91 - 84#toyota center#2 - 1#won 1
4#nov 9#orlando magic#83 - 88#ford center#2 - 2#lost 1
5#nov 12#dallas mavericks#103 - 109#ford center#2 - 3#lost 2
6#nov 15#miami heat#102 - 109 (ot)#americanairlines arena#2 - 4#lost 3
7#nov 16#denver nuggets#81 - 91#ford center#2 - 5#lost 4
8#nov 18#atlanta hawks#95 - 92#ford center#3 - 5#won 1
9#nov 19#orlando magic#98 - 95#amway arena#4 - 5#won 2
10#nov 21#philadelphia 76ers#91 - 103#wachovia center#4 - 6#lost 1
11#nov 23#minnesota timberwolves#84 - 80#ford center#5 - 6#won 1
12#nov 26#seattle supersonics#105 - 99#keyarena#6 - 6#won 2
13#nov 28#golden state warriors#83 - 99#oracle arena#6 - 7#lost 1
14#nov 30#denver nuggets#102 - 95#pepsi center#7 - 7#won 1
