place#player#country#score#to par#money
1#hubert green#united states#67 + 69 + 70 + 72 = 278#- 6#125000
2#lee trevino#united states#66 + 68 + 75 + 71 = 280#- 4#75000
t3#andy bean#united states#71 + 70 + 72 + 68 = 281#- 3#42500
t3#tze - ming chen#taiwan#69 + 76 + 71 + 65 = 281#- 3#42500
5#nick price#zimbabwe#73 + 73 + 65 + 71 = 282#- 2#25000
t6#fred couples#united states#70 + 65 + 76 + 72 = 283#- 1#17125
t6#buddy gardner#united states#73 + 73 + 70 + 67 = 283#- 1#17125
t6#corey pavin#united states#66 + 75 + 73 + 69 = 283#- 1#17125
t6#tom watson#united states#67 + 70 + 74 + 72 = 283#- 1#17125
t10#peter jacobsen#united states#66 + 71 + 75 + 72 = 284#e#12625
t10#lanny wadkins#united states#70 + 69 + 73 + 72 = 284#e#12625
