player#position#first - team appearances#first - team goals#current club
callum robinson#forward#ongoing#ongoing#aston villa
derrick williams#defender#1#0#bristol city
graham burke#striker#ongoing#ongoing#aston villa
samir carruthers#midfielder#ongoing#ongoing#aston villa
gary gardner#midfielder#ongoing#ongoing#aston villa
nathan baker#defender#ongoing#ongoing#aston villa
chris herd#midfielder#ongoing#ongoing#aston villa
jonathan hogg#midfielder#7#0#huddersfield town
andreas weimann#forward#ongoing#ongoing#aston villa & austria
reece caira#defender#0#0#wellington phoenix
harry forrester#midfielder#0#0#doncaster rovers
