institution#location#founded#affiliation#enrollment#team nickname#primary conference
aquinas college#grand rapids , michigan#1886#private#2159#saints#whac ( naia )
butler university#indianapolis , indiana#1855#private#4512#bulldogs#horizon ( division i )
carnegie mellon university#pittsburgh , pennsylvania#1900#private / nonsectarian#10875#tartans#uaa ( division iii )
university of dayton#dayton , ohio#1850#private / catholic#10569#flyers#atlantic 10 ( division i )
ferris state university#big rapids , michigan#1884#public#13865#bulldogs#gliac ( division ii )
grand valley state university#allendale , michigan#1960#public#24408#lakers#gliac ( division ii )
grove city college#grove city , pennsylvania#1876#private / christian#2500#wolverines#pac ( division iii )
indiana institute of technology#fort wayne , indiana#1930#private#3207#warriors#whac ( naia )
john carroll university#university heights , ohio#1886#private / catholic#3709#blue streaks#oac ( division iii )
lawrence technological university#southfield , mi#1932#private#4000#blue devils#whac ( naia )
lourdes college#sylvania , oh#1958#private / catholic#2616#gray wolves#whac ( naia )
university of michigan - dearborn#dearborn , michigan#1959#public#8634#wolves#wolverine - hoosier ( naia )
northern michigan university#marquette , michigan#1899#public#8578#wildcats#gliac ( division ii )
northwood university#midland , michigan#1961#private#1987#timberwolves#gliac ( division ii )
oakland university#rochester , michigan#1957#public#18553#grizzlies#the summit league ( division i )
siena heights university#adrian , michigan#1919#private / catholic#2274#saints#wolverine - hoosier ( naia )
