date#opponent#score#loss#attendance#record
june 1#rangers#6 - 5 (12)#white (2 - 1)#17136#22 - 27
june 2#rangers#5 - 3#betancourt (2 - 4)#18098#22 - 28
june 3#angels#5 - 2#lee (5 - 1)#39353#22 - 29
june 4#angels#9 - 6#rodríguez (1 - 1)#43590#23 - 29
june 5#angels#3 - 2#lackey (3 - 7)#43514#24 - 29
june 6#angels#7 - 0#colon (4 - 4)#43337#25 - 29
june 8#marlins#7 - 5#jiménez (1 - 4)#21252#25 - 30
june 9#marlins#8 - 1#burnett (0 - 2)#17072#26 - 30
june 10#marlins#4 - 1#davis (1 - 4)#19113#26 - 31
june 11#reds#6 - 5 (11)#norton (0 - 1)#27308#27 - 31
june 12#reds#8 - 7#norton (0 - 2)#42101#28 - 31
june 13#reds#10 - 8#reith (2 - 2)#31235#29 - 31
june 14#orioles#14 - 0#dubose (4 - 5)#19340#30 - 31
june 15#mets#7 - 2#davis (1 - 5)#22783#30 - 32
june 16#mets#9 - 1#ginter (1 - 1)#29512#31 - 32
june 17#mets#6 - 2#white (3 - 2)#17675#31 - 33
june 18#braves#4 - 2#hampton (1 - 7)#28000#32 - 33
june 19#braves#4 - 0#westbrook (6 - 3)#41987#32 - 34
june 20#braves#5 - 2#ortiz (6 - 6)#31000#33 - 34
june 21#white sox#5 - 1#schoeneweis (5 - 6)#29722#34 - 34
june 22#white sox#11 - 9 (10)#jiménez (1 - 5)#27922#34 - 35
june 23#white sox#9 - 5#buehrle (7 - 2)#21654#35 - 35
june 24#white sox#7 - 1#westbrook (6 - 4)#20744#35 - 36
june 25#rockies#10 - 8 (10)#jiménez (1 - 6)#22642#35 - 37
june 26#rockies#4 - 3 (12)#reed (1 - 2)#29124#36 - 37
june 27#rockies#5 - 3#jennings (6 - 7)#27252#37 - 37
june 29#tigers#9 - 7 (11)#jiménez (1 - 7)#30457#37 - 38
june 30#tigers#12 - 5#davis (2 - 6)#27665#37 - 39
