series#season#title#director (s)#writer (s)#airdate#production code#arties disguises
29#1#the night of the eccentrics#robert sparr#charles bennett#september 16 , 1966#34#aide to president juarez
30#2#the night of the golden cobra#irving j moore#henry sharp#september 23 , 1966#29#east indian magician
31#3#the night of the raven#irving j moore#edward di lorenzo#september 30 , 1966#32#(none)
33#5#the night of the returning dead#richard donner#john kneubuhl#october 14 , 1966#35#(none)
34#6#the night of the flying pie plate#robert sparr#dan ullman#october 21 , 1966#38#dirk dejohn , gem expert mr spock type
35#7#the night of the poisonous posey#alan crosland jr#teleplay : leigh chapman story : donn mullally#october 28 , 1966#39#villain ascot sam
36#8#the night of the bottomless pit#robert sparr#ken kolb#november 4 , 1966#36#pierre gaspard , former legionnaire
37#9#the night of the watery death#irving j moore#michael edwards (see note below)#november 11 , 1966#40#swedish sailor
38#10#the night of the green terror#robert sparr#john kneubuhl#november 18 , 1966#41#indian woman
39#11#the night of the ready - made corpse#irving j moore#ken kolb (and bob wood , uncredited)#november 25 , 1966#37#bespectacled old man thomas link (criminal)
40#12#the night of the man - eating house#alan crosland jr#john kneubuhl#december 2 , 1966#33#(none)
42#14#the night of the infernal machine#sherman marks#shimon wincelberg#december 23 , 1966#31#herr ostropolyer , pastry chef
44#16#the night of the tottering tontine#irving j moore#elon packard and norman hudis#january 6 , 1967#44#blond secretary to dr raven angus macgordon
45#17#the night of the feathered fury#robert sparr#henry sharp#january 13 , 1967#46#organ grinder bald uncle hansi
46#18#the night of the gypsy peril#alan crosland jr#ken kolb#january 20 , 1967#45#uncle moe , the peddler
47#19#the night of the tartar#charles r rondeau#robert c dennis and earl barret#february 3 , 1967#49#russian immigrant theodore rimsky
48#20#the night of the vicious valentine#irving j moore#leigh chapman#february 10 , 1967#48#a jewish tailor
50#22#the night of the deadly bubble#irving j moore#michael edwards#february 24 , 1967#50#an old blind beggar a drunken sailor
51#23#the night of the surreal mccoy#alan crosland jr#john kneubuhl#march 3 , 1967#51#gunfighter lightning mccoy
53#25#the night of the deadly blossom#alan crosland jr#daniel mainwaring#march 17 , 1967#53#a stevedore a red - suited villain
54#26#the night of the cadre#leon benson#digby wolfe#march 24 , 1967#54#kelton , a traveling salesman a prison guard
