year#class#team#machine#points#rank#wins
1986#500cc#rizla - suzuki#rg500#2#22nd#0
1987#500cc#heron - suzuki#rgv500#11#16th#0
1988#500cc#pepsi suzuki#rgv500#119#8th#2
1989#500cc#pepsi suzuki#rgv500#162.5#4th#6
1990#500cc#lucky strike suzuki#rgv500#188#2nd#5
1991#500cc#lucky strike suzuki#rgv500#204#3rd#5
1992#500cc#lucky strike suzuki#rgv500#199#4th#1
1993#500cc#lucky strike suzuki#rgv500#248#1st#4
1994#500cc#lucky strike suzuki#rgv500#169#4th#2
1995#500cc#lucky strike suzuki#rgv500#34#15th#0
