no#-#title#directed by#written by#us viewers (million)#rank (week)#original air date
87#1#dying changes everything#deran sarafian#eli attie#14.77#2#september 16 , 2008
88#2#not cancer#david straiton#david shore & lawrence kaplow#12.37#15#september 23 , 2008
89#3#adverse events#andrew bernstein#carol green & dustin paddock#12.97#13#september 30 , 2008
90#4#birthmarks#david platt#doris egan & david foster#13.26#10#october 14 , 2008
91#5#lucky thirteen#greg yaitanes#liz friedman & sara hess#13.08#16#october 21 , 2008
92#6#joy#deran sarafian#david hoselton#13.49#13#october 28 , 2008
93#7#the itch#greg yaitanes#peter blake#13.06#14#november 11 , 2008
94#8#emancipation#jim hayman#pamela davis & leonard dick#13.26#13#november 18 , 2008
96#10#let them eat cake#deran sarafian#russel friend & garrett lerner#12.51#12#december 2 , 2008
97#11#joy to the world#david straiton#peter blake#14.05#7#december 9 , 2008
98#12#painless#andrew bernstein#thomas l moran & eli attie#15.02#5#january 19 , 2009
99#13#big baby#deran sarafian#lawrence kaplow & david foster#15.69#9#january 26 , 2009
100#14#the greater good#lesli linka glatter#sara hess#14.87#8#february 2 , 2009
101#15#unfaithful#greg yaitanes#david hoselton#14.19#10#february 16 , 2009
102#16#the softer side#deran sarafian#liz friedman#14.85#6#february 23 , 2009
103#17#the social contract#andrew bernstein#doris egan#12.38#16#march 9 , 2009
104#18#here kitty#juan j campanella#peter blake#13.13#12#march 16 , 2009
105#19#locked in#dan attias#russel friend , garrett lerner & david foster#12.51#15#march 30 , 2009
106#20#simple explanation#greg yaitanes#leonard dick#13.29#10#april 6 , 2009
107#21#saviors#matthew penn#eli attie & thomas l moran#12.19#11#april 13 , 2009
108#22#house divided#greg yaitanes#liz friedman & matthew v lewis#11.69#18#april 27 , 2009
109#23#under my skin#david straiton#lawrence kaplow & pamela davis#12.04#14#may 4 , 2009
