date#opponent#score#loss#attendance#record
june 1#marlins#7 - 5#waechter (0 - 1)#45312#33 - 25
june 2#reds#5 - 4#arroyo (4 - 5)#38530#34 - 25
june 3#reds#3 - 2#harang (2 - 8)#45096#35 - 25
june 4#reds#2 - 0#myers (3 - 7)#45223#35 - 26
june 5#reds#5 - 0#bailey (0 - 1)#45492#36 - 26
june 6#braves#4 - 3 (10)#acosta (3 - 4)#34074#37 - 26
june 7#braves#6 - 2#reyes (2 - 4)#43854#38 - 26
june 8#braves#6 - 3#boyer (1 - 4)#33370#39 - 26
june 10#marlins#5 - 4#myers (3 - 8)#12411#39 - 27
june 11#marlins#6 - 2#gordon (5 - 3)#14122#39 - 28
june 12#marlins#3 - 0#olsen (4 - 3)#15202#40 - 28
june 13#cardinals#20 - 2#wellemeyer (7 - 2)#44376#41 - 28
june 14#cardinals#3 - 2#eaton (2 - 4)#45089#41 - 29
june 15#cardinals#7 - 6#gordon (5 - 4)#45391#41 - 30
june 16#red sox#8 - 2#colón (4 - 2)#45026#42 - 30
june 17#red sox#3 - 0#moyer (7 - 4)#45160#42 - 31
june 18#red sox#7 - 4#kendrick (6 - 3)#45187#42 - 32
june 20#angels#7 - 1#eaton (2 - 5)#45033#42 - 33
june 21#angels#6 - 2#myers (3 - 9)#45196#42 - 34
june 22#angels#3 - 2#hamels (7 - 5)#44571#42 - 35
june 24#athletics#5 - 2#moyer (7 - 5)#13348#42 - 36
june 25#athletics#4 - 0#smith (4 - 6)#22231#43 - 36
june 26#athletics#5 - 0#eaton (2 - 6)#17228#43 - 37
june 27#rangers#8 - 7#condrey (1 - 1)#28623#43 - 38
june 28#rangers#8 - 6#padilla (10 - 4)#35039#44 - 38
june 29#rangers#5 - 1#moyer (7 - 6)#26283#44 - 39
