year#men 's singles#women 's singles#men 's doubles#women 's doubles#mixed doubles
1971#kenneth wain#barbara martin#alfred cefai kenneth wain#carrol mckenzie hazel tough#john farmer barbara martin
1972#david jepson#norma lovett#david jepson buck ryan#norma lovett patricia hodson#david jepson sandra jepson
1973#gert lazarotti#elisabeth schechtner#bert lazarotti george hoffmann#gitte lynge joana fagerlund#berthold auer elisabeth schechtner
1974#frank andersen#jette moberg#frank andersen peter morck#jette moberg suzanne pilegaard#frank andersen jette moberg
1975#peter morck#suzanne pilegaard#alfred hofer dieter hofer#charlotte andersen suzanne pilegaard#alfred hofer pat smiles
1976#alfred hofer#pat smiles#alfred cefai kenneth wain#carmen worley doreen cann#alfred hofer pat smiles
1977#no competition#no competition#no competition#no competition#no competition
1978#axel rosenow#joyce abdilla#werner langthaler gerhard brandl#joyce abdilla marcelle micallef#axel rosenow marion rosenow
1979#axel rosenow#joyce abdilla#vincent curmi paul vella#joyce abdilla marcelle micalegg#axel rosenow marion rosenow
1980#joachim reiche#claudia steidler#joachim reiche d werntz#claudia steidler marion rosenow#axel rosenow marion rosenow
1981#david eddy#muriel cain#l merrild m mogensen#muriel cain pauline kennish#m morgensen h karlsson
1982#clemens wortel#muriel cain#p mead p cannel#muriel cain pauline kennish#c d lichtenberg l riiser
1983#david eddy#muriel cain#david eddy chris baxter#muriel cain pauline kennish#clemens wortel barbara kolander
1984#tariq farooq#liselotte blumer#b krammer j thau#liselotte blumer corinne sonnet#martin skovgaard anette larsen
1985#martin skovgaard#bente hansen#martin skovgaard henrik neergaard#debbie buddle jane banham#martin skovgaard anette larsen
1986#denis tjin - asjoe#doris gerstenkorn#martin skovgaard jens moller madsen#helga schönbauer heidemarie himsl#andrew mickleborough pauline guest
1987#hubert müller#alison fisher#martin skovgaard jens moller madsen#alison fisher carol liem#arless tjin asjoe carol liem
1988#tony tuominen#alison fisher#thomas althaus hubert müller#diana koleva andrea roschinsky#thomas althaus charlotte pederson
1989#klaus fischer#diana koleva#klaus fischer heinz fischer#diana koleva emilia dimitrova#vladimir balun emilia dimitrova
1990#claus thomsen#mira sunari#michael søgaard martin skovgaard#monika cassens petra michalowsky#michael keck mira sundari
1991#no competition#no competition#no competition#no competition#no competition
1992#tomasz mendrek#irina serova#kai abraham heinz fischer#diana koleva diana filipova#kai abraham sabine ploner
