week#date#opponent#result#attendance
1#september 29 , 1957#new york giants#w 6 - 3#58095
2#october 5 , 1957#pittsburgh steelers#w 23 - 12#35570
3#october 13 , 1957#philadelphia eagles#w 24 - 7#53493
4#october 20 , 1957#philadelphia eagles#l 17 - 7#22443
5#october 27 , 1957#chicago cardinals#w 17 - 7#26341
6#november 3 , 1957#washington redskins#w 21 - 17#52936
7#november 10 , 1957#pittsburgh steelers#w 24 - 0#53709
8#november 17 , 1957#washington redskins#t 30 - 30#27722
9#november 24 , 1957#los angeles rams#w 45 - 31#65407
10#december 1 , 1957#chicago cardinals#w 31 - 0#40525
11#december 8 , 1957#detroit lions#l 20 - 7#55814
12#december 15 , 1957#new york giants#w 34 - 28#54294
