channel#country#type#launched#description
boing#italy#free - to - view#november 20 , 2004#teen / kids
boing#spain#free - to - view#september 1 , 2010#teen / kids
canale 5#italy#free - to - view#september 30 , 1980#generalist
cartoonito#italy#free - to - view#august 22 , 2011#babies / kids
cuatro#spain#free - to - view#november 7 , 2005#generalist
cuatro hd#spain#free - to - view#april 26 , 2012#generalist
divinity#spain#free - to - view#april 1 , 2011#female - oriented
energy#spain#free - to - view#january 9 , 2012#male - oriented
factoría de ficción#spain#free - to - view#february 18 , 2008#series tv and movies
iris#italy#free - to - view#november 30 , 2007#series tv and movies
italia 1#italy#free - to - view#january 4 , 1982#generalist
italia 2#italy#free - to - view#july 4 , 2011#male - oriented
la 5#italy#free - to - view#may 12 , 2010#female - oriented
la nueve#spain#free - to - view#31 december 2012#female - oriented
la siete#spain#free - to - view#february 18 , 2008#generalist
mediaset extra#italy#free - to - view#november 26 , 2010#best mediaset 's series tv and shows
mediaset tgcom 24#italy#free - to - view#november 11 , 2011#all news
rete 4#italy#free - to - view#january 3 , 1982#generalist
telecinco#spain#free - to - view#april 3 , 1990#generalist
telecinco hd#spain#free - to - view#september 20 , 2010#generalist
top crime#italy#free - to - view#june 1 , 2013#crime 's series tv and movies
