no in series#no in season#title#directed by#written by#original air date#us viewers (million)
25#1#bad blood#daniel minahan#brian buckner#june 13 , 2010#5.09
26#2#beautifully broken#scott winant#raelle tucker#june 20 , 2010#4.26
27#3#it hurts me too#michael lehmann#alexander woo#june 27 , 2010#4.46
28#4#9 crimes#david petrarca#kate barnow & elisabeth r finch#july 11 , 2010#4.68
29#5#trouble#scott winant#nancy oliver#july 18 , 2010#4.86
30#6#i got a right to sing the blues#michael lehmann#alan ball#july 25 , 2010#4.74
31#7#hitting the ground#john dahl#brian buckner#august 1 , 2010#5.24
32#8#night on the sun#lesli linka glatter#raelle tucker#august 8 , 2010#5.09
33#9#everything is broken#scott winant#alexander woo#august 15 , 2010#5.00
34#10#i smell a rat#michael lehmann#kate barnow & elisabeth r finch#august 22 , 2010#5.39
35#11#fresh blood#daniel minahan#nancy oliver#august 29 , 2010#5.44
