season#team#country#league#level#apps#goals
1998#kairat#kazakhstan#premier league#1#2#0
1999#kairat#kazakhstan#premier league#1#21#1
2000#kairat#kazakhstan#premier league#1#19#3
2001#kairat#kazakhstan#premier league#1#27#3
2002#kairat#kazakhstan#premier league#1#29#2
2003#kairat#kazakhstan#premier league#1#30#5
2004#kairat#kazakhstan#premier league#1#26#3
2005#kairat#kazakhstan#premier league#1#17#1
2006#kairat#kazakhstan#premier league#1#15#0
2006 - 07#akã§aabat sebatspor#turkey#league a#2#16#5
2007 - 08#kayseri erciyesspor#turkey#league a#2#15#1
2008 - 09#kayseri erciyesspor#turkey#league a#2#28#1
2009 - 10#kartalspor#turkey#league a#2#20#0
2010 - 11#diyarbakirspor#turkey#league a#2#1#0
2012#irtysh#kazakhstan#premier league#1#4#0
2012#tobol#kazakhstan#premier league#1#2#0
