date#venue#score#result#competition
14 march 2001#st george 's#2 - 0#2 - 0#2001 windward islands tournament
23 may 2004#warner park sporting complex , basseterre#2 - 2#2 - 3#friendly
13 june 2004#estadio cacique diriangén , diriamba#2 - 1#2 - 2#2006 fifa world cup qualifier
20 june 2004#arnos vale stadium , kingstown#1 - 0#4 - 1#2006 fifa world cup qualifier
20 june 2004#arnos vale stadium , kingstown#3 - 1#4 - 1#2006 fifa world cup qualifier
13 october 2004#warner park sporting complex , bassaterre#2 - 0#3 - 0#2006 fifa world cup qualifier
26 november 2004#arnos vale stadium , kingstown#3 - 1#3 - 3#2005 caribbean cup qualifier
28 november 2004#arnos vale stadium , kingstown#1 - 0#4 - 0#2005 caribbean cup qualifier
12 december 2004#kingstown#1 - 0#3 - 1#2005 caribbean cup qualifier
1 october 2006#independence park , kingston#2 - 0#8 - 0#2007 caribbean cup qualifier
1 october 2006#independence park , kingston#3 - 0#8 - 0#2007 caribbean cup qualifier
1 october 2006#independence park , kingston#5 - 0#8 - 0#2007 caribbean cup qualifier
1 october 2006#independence park , kingston#6 - 0#8 - 0#2007 caribbean cup qualifier
1 october 2006#independence park , kingston#8 - 0#8 - 0#2007 caribbean cup qualifier
1 november 2006#victoria park , kingstown#- 0#4 - 1#2006 independence cup
1 november 2006#victoria park , kingstown#- 0#4 - 1#2006 independence cup
19 november 2006#barbados national stadium , st michael#2 - 0#3 - 0#2007 caribbean cup qualifier
19 november 2006#barbados national stadium , st michael#3 - 0#3 - 0#2007 caribbean cup qualifier
23 november 2006#barbados national stadium , st michael#1 - 1#3 - 2#2007 caribbean cup qualifier
23 november 2006#barbados national stadium , st michael#2 - 1#3 - 2#2007 caribbean cup qualifier
14 january 2007#manny ramjohn stadium , marabella#1 - 0#2 - 0#2007 caribbean cup
6 october 2010#victoria park , kingstown#1 - 0#7 - 0#2010 caribbean cup qualifier
6 october 2010#victoria park , kingstown#2 - 0#7 - 0#2010 caribbean cup qualifier
6 october 2010#victoria park , kingstown#5 - 0#7 - 0#2010 caribbean cup qualifier
2 november 2010#manny ramjohn stadium , marabella#1 - 1#2 - 6#2010 caribbean cup qualifier
4 november 2010#manny ramjohn stadium , marabella#1 - 2#1 - 3#2010 caribbean cup qualifier
28 august 2011#standford cricket ground , saint george parish#2 - 1#2 - 2#friendly
30 march 2012#victoria park , kingstown#1 - 0#1 - 0#friendly
1 april 2012#arnos vale stadium , arnos vale#1 - 2#1 - 2#friendly
