name#position#league apps#league goals#fa cup apps#fa cup goals#league cup apps#league cup goals#total apps#total goals
steve baines#df#41#1#4#1#3#0#48#2
rod belfitt#fw#28#6#4#2#3#0#35#8
mick butler#mf#9 (1)#2#0#0#0#0#9 (1)#2
bobby campbell#fw#11#1#0#0#3#1#14#2
willie coulson#mf#2#0#0#0#0#0#2#0
terry dolan#mf#29 (1)#1#3#0#3#1#35 (1)#2
barry endean#mf#2 (2)#0#0#0#0#0#2 (2)#0
franny firth#fw#16#2#0#0#0#0#16#2
martin fowler#mf#6 (2)#0#0#0#0#0#6 (2)#0
paul garner#df#16#0#0#0#3#0#19#0
colin garwood#fw#12#6#2#0#0#0#14#6
wayne goldthorpe#fw#6 (2)#2#0#0#0#0#6 (2)#2
terry gray#fw#29#15#4#2#3#2#36#19
peter hart#mf#17 (2)#1#0#0#0#0#17 (2)#1
geoff hutt#df#20#0#4#0#3#0#27#0
jimmy lawson#mf#22 (3)#4#3#1#0#0#25 (3)#5
lloyd maitland#mf#9 (6)#1#1#0#0#0#10 (6)#1
grahame mcgifford#df#3#0#0#0#0#0#3#0
bob newton#fw#16 (2)#5#0#0#0#0#16 (2)#5
brian o'neil#mf#38#1#3#0#3#0#44#1
terry poole#gk#4#0#0#0#0#0#4#0
john saunders#df#17#0#0#0#3#0#20#0
arnie sidebottom#df#9#2#0#0#0#0#9#2
chris simpkin#df#25#0#4#0#0#0#29#0
steve smith#mf#41#5#4#0#3#0#48#5
alan sweeney#df#36#0#4#0#0#0#40#0
dick taylor#gk#42#0#4#0#3#0#49#0
