rank#gymnast#difficulty score#routine score#total
1#henrik stehlik ( ger )#-#28.10#69.10
1#henrik stehlik ( ger )#15.6#41.00#69.10
2#yuri nikitin ( ukr )#-#27.60#69.00
2#yuri nikitin ( ukr )#16.2#41.40#69.00
3#alexander rusakov ( rus )#-#28.10#69.00
3#alexander rusakov ( rus )#16.2#40.90#69.00
4#alexander moskalenko ( rus )#-#28.30#68.90
4#alexander moskalenko ( rus )#16.0#40.60#68.90
5#dimitri polyarush ( blr )#-#27.50#67.80
5#dimitri polyarush ( blr )#15.6#40.30#67.80
6#david martin ( fra )#-#26.70#67.40
6#david martin ( fra )#15.8#40.70#67.40
7#gary smith ( gbr )#-#27.20#67.20
7#gary smith ( gbr )#15.8#40.00#67.20
8#nuno merino ( por )#-#26.70#66.90
8#nuno merino ( por )#16.2#40.20#66.90
9#ludovic martin ( sui )#-#27.20#66.80
9#ludovic martin ( sui )#15.8#39.60#66.80
10#mu yong - feng ( chn )#-#26.30#65.20
10#mu yong - feng ( chn )#15.4#38.90#65.20
11#mathieu turgeon ( can )#-#26.60#63.40
11#mathieu turgeon ( can )#16.2#36.80#63.40
12#michail pelivanidis ( gre )#-#25.90#62.60
12#michail pelivanidis ( gre )#14.9#36.70#62.60
13#flavio cannone ( ita )#-#27.30#57.60
13#flavio cannone ( ita )#11.3#30.30#57.60
14#nikolai kazak ( blr )#-#28.00#52.80
14#nikolai kazak ( blr )#11.3#24.80#52.80
15#alan villafuerte ( ned )#-#27.00#44.90
15#alan villafuerte ( ned )#8.4#17.90#44.90
16#peter jensen ( den )#-#26.50#32.70
16#peter jensen ( den )#3.5#6.20#32.70
