date#opponent#score#loss#attendance#record
april 1#blue jays#3 - 2#halladay (0 - 1)#55112#1 - 0
april 2#blue jays#5 - 2#mussina (0 - 1)#48544#1 - 1
april 3#blue jays#3 - 2#wolfe (0 - 1)#47785#2 - 1
april 4#rays#13 - 4#kennedy (0 - 1)#49255#2 - 2
april 5#rays#6 - 3#pettitte (0 - 1)#52247#2 - 3
april 6#rays#2 - 0#shields (1 - 1)#51279#3 - 3
april 7#rays#6 - 1#hammel (0 - 1)#41302#4 - 3
april 8#royals#5 - 2#hughes (0 - 1)#37296#4 - 4
april 9#royals#4 - 0#farnsworth (0 - 1)#19007#4 - 5
april 10#royals#6 - 1#bale (0 - 2)#16143#5 - 5
april 11#red sox#4 - 1#timlin (0 - 1)#37624#6 - 5
april 12#red sox#4 - 3#mussina (1 - 2)#37461#6 - 6
april 13#red sox#8 - 5#hughes (0 - 2)#37876#6 - 7
april 14#rays#8 - 7#reyes (1 - 2)#18872#7 - 7
april 15#rays#5 - 3#jackson (2 - 1)#20923#8 - 7
april 16#red sox#15 - 9#tavárez (0 - 1)#54667#9 - 7
april 17#red sox#7 - 5#mussina (1 - 3)#55088#9 - 8
april 18#orioles#8 - 2#hughes (0 - 3)#40653#9 - 9
april 19#orioles#6 - 0#kennedy (0 - 2)#41776#9 - 10
april 20#orioles#7 - 1#trachsel (1 - 3)#37501#10 - 10
april 22#white sox#9 - 5#contreras (1 - 2)#25012#11 - 10
april 23#white sox#6 - 4#vázquez (3 - 2)#27751#12 - 10
april 24#white sox#7 - 6#chamberlain (1 - 1)#27243#12 - 11
april 25#indians#6 - 4#pettitte (3 - 2)#31467#12 - 12
april 26#indians#4 - 3#ohlendorf (0 - 1)#35765#12 - 13
april 27#indians#1 - 0#sabathia (1 - 4)#31598#13 - 13
april 28#indians#5 - 2#laffey (0 - 1)#20689#14 - 13
april 29#tigers#6 - 4#hughes (0 - 4)#49194#14 - 14
april 30#tigers#6 - 2#pettitte (3 - 3)#49513#14 - 15
