year#competition#venue#placed#event
1988#olympic games#seoul#silver#men 's doubles
1987#world championships#new delhi#bronze#men 's team
1987#world championships#new delhi#silver#men 's doubles
1991#world championships#chiba#silver#men 's team
1993#world championships#gothenburg#bronze#men 's singles
1995#world championships#tianjin#silver#men 's doubles
1999#world championships#eindhoven#bronze#men 's doubles
1986#european championships#prague#bronze#men 's doubles
1988#european championships#paris#silver#men 's doubles
1990#european championships#gothenburg#bronze#men 's team
1990#european championships#gothenburg#gold#men 's doubles
1992#european championships#stuttgart#bronze#men 's singles
1992#european championships#stuttgart#bronze#mixed doubles
1994#european championships#birmingham#bronze#men 's singles
1994#european championships#birmingham#silver#men 's doubles
1994#european championships#birmingham#gold#mixed doubles
1998#european championships#eindhoven#silver#men 's singles
2000#european championships#bremen#silver#men 's singles
2002#european championships#zagreb#bronze#men 's singles
2005#european championships#aarhus#bronze#men 's singles
2007#european championships#belgrade#silver#men 's team
