no in series#title#directed by#written by#original air date#production code
1#pilot#rick wallace#steven bochco & david e kelley#september 19 , 1989#1101
2#the ice queen cometh#betty thomas#linda morris & vic rauseo#september 20 , 1989#1103
3#a stitch called wanda#rick wallace#steven bocho & david e kelley#september 27 , 1989#1102
4#frisky business#johanna demetrakas#nat berntein & mitchel lee katlin#october 4 , 1989#1104
5#the short goodbye#rob thompson#phil kellard & tom moore#october 11 , 1989#1105
7#vinnie video vici#sandy smolan#linda morris & vic rauseo#october 25 , 1989#1108
8#blood and remembrance#matthew diamond#jill gordon#november 1 , 1989#1106
9#she ain't heavy , she 's my cousin#stephen cragg#nat berntein & mitchel lee katlin#november 8 , 1989#1109
10#my old man and the sea#gabrielle beaumont#nat berntein & mitchel lee katlin#november 15 , 1989#1111
11#tonight 's the night#rob thompson#linda morris & vic rauseo#november 22 , 1989#1112
12#every dog has his doogie#sheldon larry#phil kellard & tom moore#november 29 , 1989#1113
13#doogie the red - nosed reindeer#betty thomas#jill gordon#december 13 , 1989#1110
14#greed is good#johanna demetrakas#jill gordon#january 3 , 1990#1114
15#attack of the green - eyed monster#rob thompson#nat berntein & mitchel lee katlin#january 10 , 1990#1115
16#it ain't over till mrs howser sings#stephen cragg#linda morris & vic rauseo#january 17 , 1990#1116
17#tough guys don't teach#charles haid#michael swerdlick#january 31 , 1990#1118
18#i never sold shower heads for my father#bruce green#phil kellard & tom moore#february 7 , 1990#1117
19#doogie 's awesome , excellent adventure#david carson#jill gordon#february 14 , 1990#1119
20#use a slurpy , go to jail#michael fresco#nat berntein & mitchel lee katlin#february 28 , 1990#1120
21#whose mid - life crisis is it anyway#rob thompson#michael swerdlick#march 14 , 1990#1121
22#vinnie 's blind date#scott goldstein#linda morris & vic rauseo#march 21 , 1990#1122
23#and the winner is#charles haid#phil kellard & tom moore#march 28 , 1990#1123
24#breaking up is hard to doogie#kevin hooks#nat berntein & mitchel lee katlin#april 4 , 1990#1124
25#the grass ain't always greener#rob thompson#michael swerdlick#april 25 , 1990#1125
