institution#location#team nickname#years#new conference#new classification
augustana college#rock island , illinois#vikings#2002 - 2011#independent#ncaa division iii
lindenwood university#st charles , missouri#lions#2003 - 2011#wila#ncaa division ii
northern illinois university#dekalb , illinois#huskies#2002 - 2005#chicago division#glll
northwestern college#orange city , iowa#red raiders#2006 - 2009#ceased operations in 2009#n / a
rockhurst university#kansas city , missouri#hawks#2008 - 2010#ceased operations in 2010#n / a
university of memphis#memphis , tennessee#tigers#2005 - 2011#independent in 2011#ncll deep south conference
university of mississippi#oxford , mississippi#rebels#2008 - 2009#selc#mcla division i
university of nebraska at omaha#omaha , nebraska#mavericks#2005 - 2010#ceased operations in 2010#n / a
university of south dakota#vermillion , south dakota#coyotes#2002 - 2010#ceased operations in 2010#n / a
western illinois university#macomb , illinois#leathernecks#2002 - 2007#chicago division#glll
