country#orphans as % of all children#aids orphans as % of orphans#total orphans (total)#total orphans (aids related)#maternal (total)#maternal (aids related)#paternal (total)#paternal (aids related)#double (total)#double (aids related)
botswana (1990)#5.9#3.0#34000#1000#14000#< 100#23000#1000#2000#< 100
botswana (1995)#8.3#33.7#52000#18000#19000#7000#37000#13000#5000#3000
botswana (2001)#15.1#70.5#98000#69000#69000#58000#91000#69000#62000#61000
lesotho (1990)#10.6#2.9#73000#< 100#31000#< 100#49000#< 100#8000#< 100
lesotho (1995)#10.3#5.5#77000#4000#31000#1000#52000#4000#7000#1000
lesotho (2001)#17.0#53.5#137000#73000#66000#38000#108000#63000#37000#32000
malawi (1990)#11.8#5.7#524000#30000#233000#11000#346000#23000#55000#6000
malawi (1995)#14.2#24.6#664000#163000#305000#78000#442000#115000#83000#41000
malawi (2001)#17.5#49.9#937000#468000#506000#282000#624000#315000#194000#159000
uganda (1990)#12.2#17.4#1015000#177000#437000#72000#700000#138000#122000#44000
uganda (1995)#14.9#42.4#1456000#617000#720000#341000#1019000#450000#282000#211000
uganda (2001)#14.6#51.1#1731000#884000#902000#517000#1144000#581000#315000#257000
