date#opponent#score#loss#time#att#record
may 1#athletics#7 - 5#halama (1 - 2)#2:57#10639#15 - 13
may 2#mariners#2 - 9#loaiza (5 - 1)#2:39#13355#15 - 14
may 3#mariners#2 - 12#stewart (1 - 2)#3:16#25837#15 - 15
may 4#mariners#1 - 5 (6)#colón (2 - 3)#1:21#15413#15 - 16
may 6#athletics#0 - 6#buehrle (2 - 5)#1:49#10695#15 - 17
may 7#athletics#8 - 4#lilly (2 - 2)#3:23#20715#16 - 17
may 8#athletics#5 - 8#garland (2 - 3)#3:00#12329#16 - 18
may 9#mariners#3 - 6#wright (0 - 1)#2:43#38749#16 - 19
may 10#mariners#4 - 3#meche (4 - 2)#2:34#43123#17 - 19
may 11#mariners#2 - 7#buehrle (2 - 6)#2:40#45383#17 - 20
may 13#orioles#1 - 0#daal (2 - 5)#2:27#14397#18 - 20
may 14#orioles#5 - 1#helling (2 - 4)#2:30#12078#19 - 20
may 15#orioles#8 - 2#ponson (4 - 3)#2:49#11886#20 - 20
may 16#twins#3 - 18#buehrle (2 - 7)#2:55#22233#20 - 21
may 17#twins#1 - 3#garland (2 - 4)#2:20#23209#20 - 22
may 18#twins#2 - 3#gordon (2 - 3)#2:48#25055#20 - 23
may 19#blue jays#2 - 12#wright (0 - 2)#2:52#19628#20 - 24
may 20#blue jays#4 - 1#davis (1 - 3)#3:01#12857#21 - 24
may 21#blue jays#6 - 5#politte (1 - 3)#2:53#13076#22 - 24
may 23#tigers#2 - 3#gordon (2 - 4)#2:25#15069#22 - 25
may 24#tigers#0 - 1#loaiza (7 - 2)#2:35#27535#22 - 26
may 25#tigers#8 - 5 (12)#sparks (0 - 1)#3:32#21398#23 - 26
may 26#blue jays#5 - 11#buehrle (2 - 8)#3:16#19009#23 - 27
may 27#blue jays#1 - 5#colón (5 - 4)#2:18#19365#23 - 28
may 28#blue jays#8 - 0#escobar (2 - 2)#2:48#36806#24 - 28
may 29#blue jays#3 - 2#lidle (8 - 3)#2:54#20010#25 - 28
may 30#indians#3 - 7#wright (0 - 3)#2:57#24666#25 - 29
may 31#indians#postponed (rain) , rescheduled for july 12#postponed (rain) , rescheduled for july 12#postponed (rain) , rescheduled for july 12#postponed (rain) , rescheduled for july 12#postponed (rain) , rescheduled for july 12
