date#opponent#site#result#attendance
september 5#virginia tech#lane stadium blacksburg , va#l3 - 38#48134
september 12#chattanooga#dowdy - ficklen stadium greenville , nc#w31 - 0#34028
september 19#ohio#peden stadium athens , oh#w21 - 14#19186
october 3#army#dowdy - ficklen stadium greenville , nc#w30 - 25#40607
october 10#uab#dowdy - ficklen stadium greenville , nc#w26 - 7#31002
october 17#alabama#legion field birmingham , al#l22 - 23#80079
october 24#southern miss#mm roberts stadium hattiesburg , ms#l7 - 41#24020
october 31#houston#dowdy - ficklen stadium greenville , nc#l31 - 34#26821
november 5#cincinnati#nippert stadium cincinnati , oh#w24 - 21#19098
november 14#louisville#dowdy - ficklen stadium greenville , nc#l45 - 63#26258
november 21#memphis#liberty bowl memorial stadium memphis , tn#w34 - 31#16052
all times are in eastern#all times are in eastern#all times are in eastern#all times are in eastern#all times are in eastern
