date#opponent#score#loss#attendance#record
september 1#twins#4 - 0#milton (6 - 11)#23145#71 - 64
september 2#twins#6 - 1#mays (5 - 7)#22255#72 - 64
september 3#royals#5 - 4#morman (2 - 3)#13857#73 - 64
september 4#royals#6 - 3 (9)#suppan (8 - 9)#15243#74 - 64
september 5#royals#6 - 3#escobar (11 - 10)#15315#74 - 65
september 7#mariners#7 - 4#wells (13 - 10)#39709#74 - 66
september 8#mariners#4 - 3#koch (0 - 3)#36971#74 - 67
september 10#tigers#7 - 6#frascatore (7 - 1)#33736#74 - 68
september 11#tigers#9 - 5#cordero (1 - 2)#40269#75 - 68
september 12#tigers#5 - 3#weaver (8 - 11)#39349#76 - 68
september 13#yankees#2 - 1#hernã¡ndez (16 - 8)#30118#77 - 68
september 14#yankees#10 - 6#koch (0 - 4)#29140#77 - 69
september 15#yankees#6 - 4#hentgen (10 - 11)#29460#77 - 70
september 17#white sox#7 - 3#escobar (12 - 11)#30743#77 - 71
september 18#white sox#7 - 4#quantrill (2 - 2)#28260#77 - 72
september 19#white sox#3 - 2#halladay (8 - 7)#27120#77 - 73
september 21#red sox#3 - 0#hentgen (10 - 12)#27799#77 - 74
september 22#red sox#14 - 9#rapp (6 - 7)#25345#78 - 74
september 23#red sox#7 - 5#beck (0 - 1)#30780#79 - 74
september 24#indians#18 - 4#munro (0 - 2)#26620#79 - 75
september 25#indians#9 - 6#spoljaric (2 - 1)#32029#79 - 76
september 26#indians#11 - 7#koch (0 - 5)#34253#79 - 77
september 28#devil rays#8 - 2#wheeler (0 - 4)#19781#80 - 77
september 29#devil rays#6 - 2#witt (7 - 15)#22180#81 - 77
september 30#indians#9 - 2#spoljaric (2 - 2)#43201#81 - 78
