no in series#title#directed by#written by#original air date#production code
1#pilot#terry hughes#bonnie turner & terry turner & mark brazill#august 23 , 1998#101
2#eric 's birthday#david trainer#bonnie turner & terry turner#august 30 , 1998#102
3#streaking#david trainer#eric gilliland#september 6 , 1998#103
4#battle of the sexists#david trainer#joshua sternin & jeffrey ventimilia#september 20 , 1998#104
5#eric 's burger job#david trainer#mark brazill#september 27 , 1998#106
6#the keg#david trainer#dave schiff#october 25 , 1998#107
7#that disco episode#david trainer#bonnie turner & terry turner#november 8 , 1998#109
8#drive - in#david trainer#mark hudis#november 15 , 1998#108
9#thanksgiving#david trainer#jackie behan & jeff filgo#november 22 , 1998#110
10#sunday , bloody sunday#david trainer#linda wallem#november 29 , 1998#105
11#eric 's buddy#david trainer#philip stark#december 6 , 1998#114
12#the best christmas ever that '70s christmas#david trainer#terry turner & philip stark#december 13 , 1998#113
13#ski trip#david trainer#jeff filgo & jackie behan#january 17 , 1999#115
14#stolen car#david trainer#mark hudis#january 24 , 1999#117
15#that wrestling show#david trainer#jeff filgo & jackie behan#february 7 , 1999#119
16#first date#david trainer#mark brazill#february 14 , 1999#116
17#the pill#david trainer#linda wallem#february 21 , 1999#118
18#career day#david trainer#joshua sternin & jeffrey ventimilia#february 28 , 1999#111
19#prom night#david trainer#philip stark#march 7 , 1999#121
20#a new hope#david trainer#joshua sternin & jeffrey ventimilia#march 14 , 1999#122
21#water tower#david trainer#jeff filgo & jackie behan#june 14 , 1999#123
22#punk chick#david trainer#dave schiff#june 21 , 1999#120
23#grandma 's dead#david trainer#arthur f montmorency#july 12 , 1999#112
24#hyde moves in#david trainer#mark hudis#july 19 , 1999#124
