team#hosted#average#highest#lowest#total#last year#up / down
essendon#11#51790#83905#29528#569685#48353#+ 3437
collingwood#11#49977#78638#26067#549751#45012#+ 4965
richmond#11#46129#77576#25856#507416#44012#+ 2117
adelaide#11#39627#46852#31534#435897#38470#+ 1157
melbourne#11#34060#62761#12566#374665#37599#- 3499
west coast eagles#11#32669#41285#25588#359360#33136#- 467
hawthorn#11#31449#52472#16595#346490#34417#- 2918
carlton#11#31263#70051#15622#343889#34414#- 3151
port adelaide#11#30789#49846#22423#338683#26377#+ 4412
st kilda#11#29850#40783#14018#328355#24422#+ 5428
western bulldogs#11#29660#48728#15111#326263#30572#- 912
sydney#11#27982#40131#20611#307800#25563#+ 2419
brisbane lions#11#27638#36149#20059#304014#27406#+ 232
geelong#11#27093#50160#14298#298024#27729#- 636
kangaroos#11#26998#56028#10030#296983#22092#+ 4906
fremantle#11#21258#38804#15136#233842#22357#- 1099
totals#176#33643#83905#10030#5921117#32618#+ 1025
