no#-#title#director#writer (s)#original air date#prod code#us viewers (million)
66#1#ballrooms and biscotti#amy sherman - palladino#amy sherman - palladino#september 23 , 2003#176151#5.2
67#2#the lorelais' first day at yale#chris long#daniel palladino#september 30 , 2003#176152#3.9
68#3#the hobbit , the sofa and digger stiles#matthew diamond#amy sherman - palladino#october 7 , 2003#176153#4.9
69#4#chicken or beef#chris long#jane espenson#october 14 , 2003#176154#5.5
70#5#the fundamental things apply#neema barnette#john stephens#october 21 , 2003#176155#5.5
71#6#an affair to remember#matthew diamond#amy sherman - palladino#october 28 , 2003#176156#5.2
72#7#the festival of living art#chris long#daniel palladino#november 4 , 2003#176157#4.7
73#8#die , jerk#tom moore#daniel palladino#november 11 , 2003#176158#4.9
74#9#ted koppel 's big night out#jamie babbit#amy sherman - palladino#november 18 , 2003#176159#5.2
75#10#the nanny and the professor#peter lauer#scott kaufer#january 20 , 2004#176160#4.1
76#11#in the clamor and the clangor#michael grossman#sheila r lawrence , janet leahy#january 27 , 2004#176161#4.4
77#12#a family matter#kenny ortega#daniel palladino#february 3 , 2004#176162#4.9
79#14#the incredible sinking lorelais#stephen clancy#amy sherman - palladino , daniel palladino#february 17 , 2004#176164#4.8
80#15#scene in a mall#chris long#daniel palladino#february 24 , 2004#176165#4.8
81#16#the reigning lorelai#marita grabiak#jane espenson#march 2 , 2004#176166#5.0
82#17#girls in bikinis , boys doin' the twist#jamie babbit#amy sherman - palladino#april 13 , 2004#176167#4.5
83#18#tick , tick , tick , boom!#daniel palladino#daniel palladino#april 20 , 2004#176168#4.2
84#19#afterboom#michael zinberg#sheila r lawrence#april 27 , 2004#176169#4.3
85#20#luke can see her face#matthew diamond#amy sherman - palladino , daniel palladino#may 4 , 2004#176170#4.2
86#21#last week fights , this week tights#chris long#daniel palladino#may 11 , 2004#176171#4.6
