week#date#opponent#result#kickoff time#attendance
1#september 7 , 2003#carolina panthers#l 23 - 24#cbs 1:00 pm#72134
2#september 14 , 2003#buffalo bills#l 17 - 38#cbs 1:00 pm#58613
3#september 21 , 2003#indianapolis colts#l 13 - 23#cbs 1:00 pm#55770
4#september 28 , 2003#houston texans#l 20 - 24#cbs 1:00 pm#70041
5#october 5 , 2003#san diego chargers#w 27 - 21#cbs 4:00 pm#48954
6#october 12 , 2003#miami dolphins#l 24 - 10#cbs 1:00 pm#66437
8#october 26 , 2003#tennessee titans#l 17 - 30#cbs 1:00 pm#55918
9#november 2 , 2003#baltimore ravens#l 17 - 24#cbs 1:00 pm#69486
10#november 9 , 2003#indianapolis colts#w 28 - 23#cbs 1:00 pm#45037
11#november 16 , 2003#tennessee titans#l 3 - 10#cbs 1:00 pm#68809
12#november 23 , 2003#new york jets#l 10 - 13#cbs 1:00 pm#77614
13#november 30 , 2003#tampa bay buccaneers#w 17 - 10#espn 8:30 pm#60543
14#december 7 , 2003#houston texans#w 27 - 0#cbs 1:00 pm#43363
15#december 14 , 2003#new england patriots#l 13 - 27#cbs 1:00 pm#68436
16#december 21 , 2003#new orleans saints#w 20 - 19#fox 1:00 pm#49207
17#december 28 , 2003#atlanta falcons#l 14 - 21#cbs 1:00 pm#70266
