date#opponent#score#loss#attendance#record
may 1#pirates#2 - 1#grabow (0 - 1)#36602#14 - 10
may 2#pirates#8 - 0#guzmán (0 - 1)#39110#14 - 11
may 3#diamondbacks#5 - 1#maddux (5 - 1)#25335#14 - 12
may 4#diamondbacks#6 - 0#hill (0 - 1)#24565#14 - 13
may 5#padres#1 - 0#williamson (2 - 2)#37123#14 - 14
may 6#padres#2 - 1#howry (2 - 1)#37745#14 - 15
may 7#padres#6 - 3#guzmán (0 - 2)#39847#14 - 16
may 8#padres#8 - 3#maddux (5 - 2)#24139#14 - 17
may 9#giants#6 - 1#hill (0 - 2)#39357#14 - 18
may 10#giants#8 - 1#cain (1 - 5)#39655#15 - 18
may 11#giants#9 - 3#marshall (2 - 1)#38132#15 - 19
may 12#padres#10 - 5#rusch (1 - 5)#39245#15 - 20
may 13#padres#4 - 3#dempster (0 - 1)#40095#15 - 21
may 14#padres#9 - 0#hill (0 - 3)#39570#15 - 22
may 16#nationals#4 - 0#hernández (1 - 5)#39298#16 - 22
may 17#nationals#5 - 0#day (2 - 4)#39757#17 - 22
may 18#nationals#5 - 3#wood (0 - 1)#40517#17 - 23
may 19#white sox#6 - 1#maddux (5 - 3)#39301#17 - 24
may 20#white sox#7 - 0#hill (0 - 4)#39387#17 - 25
may 21#white sox#7 - 4#cotts (0 - 2)#38645#18 - 25
may 22#marlins#9 - 1#marshall (3 - 2)#9462#18 - 26
may 23#marlins#5 - 4#dempster (0 - 2)#10979#18 - 27
may 24#marlins#9 - 3#maddux (5 - 4)#7720#18 - 28
may 26#braves#6 - 5#dempster (0 - 3)#40865#18 - 29
may 27#braves#2 - 1#marshall (3 - 3)#41526#18 - 30
may 28#braves#13 - 12#eyre (0 - 1)#41698#18 - 31
may 29#reds#7 - 3#ramirez (2 - 4)#40072#19 - 31
may 30#reds#8 - 3#claussen (3 - 6)#39000#20 - 31
may 31#reds#3 - 2#zambrano (3 - 3)#39810#20 - 32
