township#county#pop (2010)#land ( sqmi )#water (sqmi)#latitude#longitude#geo id#ansi code
oak creek#bottineau#24#35.445#0.000#48.675399#- 100.471642#3800958700#01759286
oak valley#bottineau#52#36.016#0.087#48.777318#- 100.511814#3800958860#01759287
oakhill#barnes#51#35.414#0.081#46.679076#- 98.017963#3800358780#01036402
oakland#mountrail#26#35.167#0.785#48.157497#- 102.109269#3806158820#01036997
oakville#grand forks#200#35.059#0.047#47.883391#- 97.305536#3803558900#01036604
oakwood#walsh#228#33.526#0.000#48.412107#- 97.339101#3809958980#01036534
oberon#benson#67#57.388#0.522#47.925443#- 99.244476#3800559060#02397849
odessa#hettinger#16#35.766#0.060#46.583226#- 102.104455#3804159100#01759459
odessa#ramsey#49#37.897#8.314#47.968754#- 98.587529#3807159140#01759587
odin#mchenry#46#34.424#1.722#47.986751#- 100.637016#3804959180#01759507
oliver#williams#8#35.987#0.024#48.423293#- 103.320183#3810559260#01037033
olivia#mchenry#40#35.874#0.035#47.900358#- 100.769959#3804959300#01759508
olson#towner#19#35.033#0.954#48.505811#- 99.287008#3809559380#01759659
ontario#ramsey#72#33.923#1.990#48.163172#- 98.601321#3807159460#01759588
ops#walsh#63#36.015#0.000#48.238231#- 97.578927#3809959540#01036518
ora#nelson#69#34.414#0.697#47.722982#- 97.946877#3806359580#01036557
orange#adams#22#35.802#0.133#46.012558#- 102.053893#3800159620#01037214
oriska#barnes#65#35.082#0.087#46.935397#- 97.752733#3800359700#01036418
orlien#ward#47#35.645#0.720#47.985154#- 101.796936#3810159740#01036954
orthell#williams#12#35.894#0.034#48.495353#- 103.728983#3810559860#01759732
osago#nelson#31#35.400#0.198#47.800898#- 98.328474#3806359900#01036565
osborn#mountrail#285#30.296#4.988#47.987208#- 102.429987#3806159940#01034001
osford#cavalier#47#35.803#0.052#48.585234#- 98.115821#3801959980#01759377
oshkosh#wells#56#34.747#0.065#47.623026#- 99.576942#3810360020#01759708
osloe#mountrail#41#35.077#0.903#48.146259#- 101.976499#3806160060#01036937
osnabrock#cavalier#36#35.505#0.439#48.594234#- 98.241946#3801960140#02397851
ostby#bottineau#45#35.452#0.027#48.581052#- 100.352948#3800960180#01759288
otis#mclean#41#35.152#0.656#47.799001#- 100.896513#3805560260#01759541
overland#ramsey#14#35.602#0.400#48.406215#- 98.644574#3807160340#01759589
ovid#lamoure#46#35.328#0.505#46.318992#- 98.107769#3804560420#01036886
owego#ransom#21#36.034#0.029#46.509330#- 97.319286#3807360460#01036866
