competition#round#opponent#result#score#home / away#venue#attendance#date
friendly#n / a#harlequins rl#n / a#a - a a#away#twickenham stoop stadium#n / a#29 / 01 / 2009
super league xiv#3#leeds rhinos#loss#28 - 6#away#headingley stadium#14827#06 / 02 / 2009 b
super league xiv#1#salford city reds#loss#28 - 16#away#the willows#4026#14 / 02 / 2009
super league xiv#2#hull#loss#20 - 28#home#brewery field#5272#21 / 02 / 2009
super league xiv#4#st helens rlfc#loss#0 - 4#home#brewery field#6351#07 / 03 / 2009
super league xiv#5#hull kingston rovers#loss#48 - 18#away#new craven park#8046#15 / 03 / 2009
super league xiv#6#wakefield trinity wildcats#n / a#p - p c#home#brewery field#n / a#22 / 03 / 2009
super league xiv#7#warrington wolves#loss#27 - 22#away#halliwell jones stadium#7854#29 / 03 / 2009
challenge cup 2009#4#hull kington rovers#loss#32 - 6#away#new craven park#7104#03 / 04 / 2009
super league xiv#8#huddersfield giants#loss#30 - 10#away#galpharm stadium#6407#10 / 04 / 2009
super league xiv#9#harlequins rl#loss#18 - 40#home#brewery field#3009#13 / 04 / 2009
super league xiv#10#wigan warriors#loss#44 - 10#away#jjb stadium#12371#19 / 04 / 2009
super league xiv#11#castleford tigers#loss#22 - 34#home#brewery field#2857#26 / 04 / 2009
super league xiv#12#huddersfield giants#loss#16 - 40#neutral#murrayfield stadium#30122#03 / 05 / 2009
super league xiv#13#bradford bulls#win#24 - 30#away#grattan stadium#7602#17 / 05 / 2009
super league xiv#14#catalans dragons#loss#18 - 30#home#brewery field#2927#23 / 05 / 2009
super league xiv#6#wakefield trinity wildcats#loss#6 - 50#home#brewery field#2089#30 / 05 / 2009
super league xiv#15#harlequins rl#loss#26 - 6#away#twickenham stoop stadium#2245#06 / 06 / 2009
super league xiv#16#wigan warriors#win#22 - 16#home#brewery field#5253#13 / 06 / 2009
super league xiv#17#hull kingston rovers#loss#18 - 32#home#brewery field#3015#20 / 06 / 2009
super league xiv#18#st helens rlfc#loss#30 - 0#away#gpw recruitment stadium#8684#26 / 06 / 2009
super league xiv#19#warrington wolves#loss#6 - 22#home#brewery field#3231#04 / 07 / 2009
super league xiv#20#salford city reds#win#25 - 12#home#brewery field#3009#11 / 07 / 2009
super league xiv#21#hull fc#loss#22 - 6#away#kc stadium#10397#17 / 07 / 2009
super league xiv#22#bradford bulls#loss#12 - 34#home#brewery field#3089#25 / 07 / 2009
super league xiv#23#catalans dragons#loss#34 - 0#away#stade gilbert brutus#6874#01 / 08 / 2009
super league xiv#24#wakefield trinity wildcats#loss#46 - 12#away#belle vue#7893#16 / 08 / 2009
super league xiv#25#leeds rhinos#loss#0 - 68#home#rodney parade#5597#22 / 08 / 2009
super league xiv#26#huddersfield giants#loss#16 - 42#home#brewery field#1988#05 / 09 / 2009
