season#season premiere#season finale#tv season#rank#viewers (in millions)
1#september 22 , 1994#may 18 , 1995#1994 - 95#8#24.3 / 24.8
2#september 21 , 1995#may 16 , 1996#1995 - 96#3#29.4 / 31.7
3#september 19 , 1996#may 15 , 1997#1996 - 97#4#25.0 / 26.3
4#september 25 , 1997#may 7 , 1998#1997 - 98#4#24.1 / 25.0
5#september 24 , 1998#may 20 , 1999#1998 - 99#2#23.5 / 24.7
6#september 23 , 1999#may 18 , 2000#1999 - 2000#5#20.7 / 22.6
7#october 12 , 2000#may 17 , 2001#2000 - 01#4#20.2 / 22.1
8#september 27 , 2001#may 16 , 2002#2001 - 02#1#24.5 / 26.7
9#september 26 , 2002#may 15 , 2003#2002 - 03#3#21.6 / 24.0
10#september 25 , 2003#may 6 , 2004#2003 - 04#5#22.8 / 26.9
