date#visitor#score#home#decision#attendance#record
january 4#philadelphia#5 - 3#ny rangers#myre#17398#25 - 1 - 10
january 6#philadelphia#4 - 2#buffalo#peeters#16433#26 - 1 - 10
january 7#philadelphia#1 - 7#minnesota#myre#15962#26 - 2 - 10
january 10#winnipeg#4 - 5#philadelphia#peeters#17077#27 - 2 - 10
january 12#philadelphia#3 - 4#montreal#myre#18091#27 - 3 - 10
january 13#st louis#1 - 1#philadelphia#peeters#17077#27 - 3 - 11
january 15#washington#4 - 7#philadelphia#myre#17077#28 - 3 - 11
january 17#chicago#1 - 5#philadelphia#peeters#17077#29 - 3 - 11
january 19#philadelphia#4 - 4#washington#myre#18130#29 - 3 - 12
january 22#philadelphia#3 - 1#st louis#peeters#17453#30 - 3 - 12
january 23#philadelphia#4 - 1#chicago#myre#17160#31 - 3 - 12
january 25#philadelphia#5 - 4#winnipeg#peeters#15122#32 - 3 - 12
january 27#philadelphia#5 - 3#edmonton#peeters#15423#33 - 3 - 12
january 31#minnesota#2 - 4#philadelphia#st croix#17077#34 - 3 - 12
