player#position#league cup#scottish cup#uefa champions league#total
scott mcdonald#forward#1#1#1#19
georgios samaras#forward#2#0#0#17
shunsuke nakamura#midfielder#1#0#0#9
scott brown#midfielder#1#1#0#7
aiden mcgeady#midfielder#2#1#1#7
jan vennegoor of hesselink#forward#0#0#0#6
shaun maloney#midfielder#0#0#1#5
cillian sheridan#forward#0#0#0#4
stephen mcmanus#defender#0#0#0#4
glenn loovens#defender#1#0#0#4
paul hartley#midfielder#0#0#0#3
gary caldwell#defender#0#1#0#3
barry robson#midfielder#0#0#1#2
darren o'dea#defender#1#0#0#2
koki mizuno#defender#0#0#0#1
marc crosas#defender#0#0#0#1
lee naylor#defender#0#0#0#1
