county#year founded#county seat#2010 census population#july 1 , 2012 population estimate#area (sq mi)#land area (sq mi)
abbeville county#1785#abbeville#25417#25101#511#508
anderson county#1826#anderson#187126#189355#757#718
cherokee county#1897#gaffney#55342#55662#397#393
greenville county#1786#greenville#451225#467605#795#790
greenwood county#1897#greenwood#69835#69756#463#456
laurens county#1785#laurens#66537#66223#724#715
oconee county#1868#walhalla#74275#74627#674#625
pickens county#1868#pickens#119224#119670#512#497
spartanburg county#1785#spartanburg#284307#288745#819#811
union county#1798#union#28961#28252#516#514
total#total#total#1362073#1384996#6168#6027
