week#date#opponent#result#attendance
1#september 28 , 1952#los angeles rams#w 37 - 7#57832
2#october 4 , 1952#pittsburgh steelers#w 21 - 20#27923
3#october 12 , 1952#new york giants#l 17 - 9#51858
4#october 19 , 1952#philadelphia eagles#w 49 - 7#27874
5#october 26 , 1952#washington redskins#w 19 - 15#32496
6#november 2 , 1952#detroit lions#l 17 - 6#56029
7#november 9 , 1952#chicago cardinals#w 28 - 13#34097
8#november 16 , 1952#pittsburgh steelers#w 29 - 28#34973
9#november 23 , 1952#philadelphia eagles#l 28 - 20#28948
10#november 30 , 1952#washington redskins#w 48 - 24#22679
11#december 7 , 1952#chicago cardinals#w 10 - 0#24541
12#december 14 , 1952#new york giants#l 37 - 34#41610
