date#opponent#score#loss#attendance#record
june 1#white sox#6 - 4#key (3 - 4)#31302#23 - 27
june 2#twins#3 - 1#blyleven (4 - 5)#26022#24 - 27
june 3#twins#6 - 5#atherton (2 - 3)#27112#25 - 27
june 4#twins#10 - 4#stieb (1 - 7)#30234#25 - 28
june 6#tigers#12 - 2#terrell (6 - 3)#37353#26 - 28
june 7#tigers#2 - 1#key (3 - 5)#37750#26 - 29
june 8#tigers#4 - 2#o'neal (0 - 3)#36681#27 - 29
june 9#red sox#5 - 1#woodward (1 - 2)#27551#28 - 29
june 10#red sox#4 - 3 (10)#eichhorn (6 - 3)#28149#28 - 30
june 11#red sox#3 - 2#alexander (4 - 3)#25226#28 - 31
june 12#tigers#9 - 0 (7)#lapoint (2 - 5)#30135#29 - 31
june 13#tigers#10 - 5#clancy (6 - 4)#36471#29 - 32
june 14#tigers#6 - 5#hernã¡ndez (2 - 3)#40063#30 - 32
june 15#tigers#9 - 6#cary (0 - 2)#38157#31 - 32
june 16#brewers#9 - 2#wegman (2 - 6)#12809#32 - 32
june 17#brewers#2 - 1 (12)#plesac (4 - 4)#14465#33 - 32
june 18#brewers#3 - 1#clancy (6 - 5)#21652#33 - 33
june 19#yankees#10 - 9 (10)#righetti (4 - 4)#35389#34 - 33
june 20#yankees#10 - 8 (10)#gordon (0 - 1)#38109#34 - 34
june 21#yankees#4 - 2 (10)#lamp (2 - 4)#43678#34 - 35
june 22#yankees#15 - 1#niekro (7 - 5)#40101#35 - 35
june 23#brewers#5 - 3#stieb (2 - 8)#26110#35 - 36
june 24#brewers#8 - 0#higuera (9 - 6)#26280#36 - 36
june 25#brewers#5 - 1#leary (6 - 6)#30181#37 - 36
june 27#yankees#14 - 7#fisher (4 - 4)#30815#38 - 36
june 28#yankees#7 - 4#niekro (7 - 6)#43187#39 - 36
june 29#yankees#6 - 3#fisher (4 - 5)#35437#40 - 36
june 30#red sox#10 - 9 (10)#acker (2 - 4)#30770#40 - 37
