pick#mls team#player#position#affiliation
21#dallas burn#david comfort#gk#university of virginia
22#new england revolution#dimelon westfield#f#clemson university
23#san jose earthquakes#roger levesque#f#stanford university
24#chicago fire#logan pause#m#university of north carolina
25#chicago fire#ryan mack#m#indiana university
26#chicago fire#phil swenda#f#seton hall university
27#colorado rapids#jason cole#d#st louis university
28#colorado rapids#alex blake#f#williams college
29#new england revolution#kyle singer#gk#boston college
30#metrostars#tim glowienka#d#university of south carolina
